Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
CPC017_NPC_24H:BRD-A73581086-001-01-3:10	DB01253	Ergometrine	0.2528699039098938	1.2422725239466	0.05808912779608115	0.16019735243417535	NPC
LJP009_NPC.CAS9_24H:G16	DB01254	Dasatinib	0.27790931751553455	1.2682383105894417	0.05825242718446602	0.16056832572239915	NPC.CAS9
LJP009_NPC.CAS9_24H:D23	DB13061	MLN8054	-0.23633779229682425	-1.229267490653335	0.058361052313274875	0.16076225639195169	NPC.CAS9
CPC014_NEU_24H:BRD-K60460488-066-01-0:10	DB00220	Nelfinavir	0.2188631376158421	1.2314936359994697	0.0583804143126177	0.16076225639195169	NEU
NMH002_NPC_6H:BRD-K68202742-001-08-2:10	DB04297	Trichostatin A	-0.26601302623170425	-1.247088701686642	0.05843647187842707	0.160837235623949	NPC
CPC017_NPC_24H:BRD-A77291778-003-15-4:10	DB00979	Cyclopentolate	0.22957247318733437	1.21271679788724	0.05849802371541502	0.16086908094439822	NPC
CPC015_NPC_24H:BRD-A67799922-003-15-3:10	DB00925	Phenoxybenzamine	-0.2577025492435835	-1.2513495482628099	0.05850571163939487	0.16086908094439822	NPC
AML001_U937_24H:BRD-K27316855:0.37037	DB00136	Calcitriol	-0.2655635213479366	-1.266238099291682	0.05854605993340733	0.16090072333422636	U937
LJP007_NPC.CAS9_24H:G15	DB01254	Dasatinib	-0.2383645494382707	-1.2205427801581012	0.058592354412290104	0.1609486682748235	NPC.CAS9
LJP007_NPC.TAK_24H:F17	DB12247	AZD-4547	0.27944050332913517	1.2588898100313548	0.05866877137595369	0.16107926944214845	NPC.TAK
NMH001_NEU_6H:BRD-K66296774-001-05-3:10	DB01095	Fluvastatin	0.25543115502872477	1.2374156082550332	0.05897187196896217	0.16183181196007868	NEU
CPC006_U937_6H:BRD-A12409803-001-01-3:40	DB12066	Orteronel	0.2434783674626065	1.2384595048019706	0.059313820507850355	0.16269016942639977	U937
