ID1	ID2	Name1	Name2	Separation	ATC_Codes1	ATC_Codes2	Reported_Interaction	Reported_Combination
DB00247	DB01118	Methysergide	Amiodarone	0.5934523809523813	N	C	False	False
DB05266	DB12695	Ibudilast	Phenethyl Isothiocyanate	0.5933333333333335	R		False	False
DB11689	DB12695	Selumetinib	Phenethyl Isothiocyanate	0.5929078014184397			False	False
DB08756	DB06616	Y-27632	Bosutinib	0.5928571428571427		L	False	False
DB07557	DB00794	3,20-Pregnanedione	Primidone	0.5928571428571427		N	False	False
DB08162	DB06616	Fasudil	Bosutinib	0.5928571428571427	C	L	False	False
DB08175	DB01254	(2E,4E)-11-METHOXY-3,7,11-TRIMETHYLDODECA-2,4-DIENOIC ACID	Dasatinib	0.5925306577480491		L	False	False
DB12340	DB00675	Navitoclax	Tamoxifen	0.5923076923076922		L	False	False
DB08912	DB01205	Dabrafenib	Flumazenil	0.5916666666666668	L	V	False	False
DB01645	DB00477	Genistein	Chlorpromazine	0.5911441499676795		N	False	False
DB07080	DB00243	TO-901317	Ranolazine	0.5909090909090908		C	False	False
DB07080	DB00887	TO-901317	Bumetanide	0.5909090909090908		C, G	False	False
DB00210	DB00939	Adapalene	Meclofenamic acid	0.5904761904761906	D	M	False	False
DB06616	DB00622	Bosutinib	Nicardipine	0.5900000000000001	L	C	False	False
DB05294	DB01388	Vandetanib	Mibefradil	0.5897727272727273	L	C	False	False
DB08912	DB01388	Dabrafenib	Mibefradil	0.5897727272727273	L	C	False	False
DB00818	DB01069	Propofol	Promethazine	0.5897727272727273	N	V, R, D	False	False
DB15399	DB01645	BMS-754807	Genistein	0.5897435897435899			False	False
DB08896	DB01016	Regorafenib	Glyburide	0.5897435897435896	L	A	False	False
DB00396	DB00619	Progesterone	Imatinib	0.5894736842105264	G	L	False	False
DB02587	DB01118	Colforsin	Amiodarone	0.5892857142857144		C	False	False
DB08059	DB01118	Wortmannin	Amiodarone	0.5892857142857144		C	False	False
DB00642	DB01118	Pemetrexed	Amiodarone	0.5892857142857144	L	C	False	False
DB00619	DB01118	Imatinib	Amiodarone	0.5892857142857144	L	C	False	False
DB00588	DB01092	Fluticasone propionate	Ouabain	0.5892857142857142		C	False	False
DB08059	DB04513	Wortmannin	N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide	0.5892857142857142			False	False
DB08059	DB12340	Wortmannin	Navitoclax	0.5892857142857142			False	False
DB00588	DB12340	Fluticasone propionate	Navitoclax	0.5892857142857142			False	False
DB00588	DB04513	Fluticasone propionate	N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide	0.5892857142857142			False	False
DB12695	DB01388	Phenethyl Isothiocyanate	Mibefradil	0.5891774891774892		C	False	False
DB01013	DB00925	Clobetasol propionate	Phenoxybenzamine	0.5890151515151516		C	False	False
DB07995	DB00925	H-89	Phenoxybenzamine	0.5890151515151516		C	False	False
DB01054	DB00247	Nitrendipine	Methysergide	0.5886904761904761	C	N	False	False
DB01023	DB00642	Felodipine	Pemetrexed	0.5876696832579182	C	L	False	False
DB01115	DB02546	Nifedipine	Vorinostat	0.5874999999999999	C	L	True	False
DB15399	DB01115	BMS-754807	Nifedipine	0.5874999999999999		C	False	False
DB01054	DB01132	Nitrendipine	Pioglitazone	0.5873015873015874	C	A	True	False
DB15399	DB01023	BMS-754807	Felodipine	0.5871794871794871		C	False	False
DB03777	DB00159	Bisindolylmaleimide I	Icosapent	0.5865800865800868			False	False
DB01054	DB00321	Nitrendipine	Amitriptyline	0.5862122626828508	C	N	True	False
DB07859	DB13954	4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE	Estradiol cypionate	0.5857142857142859			False	False
DB08073	DB13956	(2S)-1-(1H-INDOL-3-YL)-3-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE	Estradiol valerate	0.5857142857142859			False	False
DB08912	DB00619	Dabrafenib	Imatinib	0.5857142857142859	L	L	False	False
DB07859	DB13956	4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE	Estradiol valerate	0.5857142857142859			False	False
DB08073	DB13954	(2S)-1-(1H-INDOL-3-YL)-3-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE	Estradiol cypionate	0.5857142857142859			False	False
DB00704	DB00477	Naltrexone	Chlorpromazine	0.5857142857142856	A, N	N	True	False
DB08073	DB00477	(2S)-1-(1H-INDOL-3-YL)-3-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE	Chlorpromazine	0.5857142857142856		N	False	False
DB00210	DB00477	Adapalene	Chlorpromazine	0.5857142857142856	D	N	False	False
DB07859	DB00477	4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE	Chlorpromazine	0.5857142857142856		N	False	False
DB01069	DB02052	Promethazine	Indirubin-3'-monoxime	0.5851158645276293	V, R, D		False	False
DB01092	DB01069	Ouabain	Promethazine	0.5844155844155845	C	V, R, D	False	False
DB01041	DB00321	Thalidomide	Amitriptyline	0.5841750841750839	L	N	False	False
DB02010	DB00925	Staurosporine	Phenoxybenzamine	0.5840201465201464		C	False	False
DB00201	DB00818	Caffeine	Propofol	0.5838345864661654	N, V, R	N	False	False
DB08912	DB00925	Dabrafenib	Phenoxybenzamine	0.5836538461538463	L	C	False	False
DB00818	DB06486	Propofol	Enzastaurin	0.5836538461538463	N		False	False
DB05294	DB00925	Vandetanib	Phenoxybenzamine	0.5836538461538463	L	C	False	False
DB00210	DB01149	Adapalene	Nefazodone	0.5833333333333335	D	N	False	False
DB03777	DB00420	Bisindolylmaleimide I	Promazine	0.5833333333333335		N	False	False
DB05470	DB01016	VX-702	Glyburide	0.5833333333333335		A	False	False
DB03777	DB00393	Bisindolylmaleimide I	Nimodipine	0.5833333333333335		C	False	False
DB08175	DB00887	(2E,4E)-11-METHOXY-3,7,11-TRIMETHYLDODECA-2,4-DIENOIC ACID	Bumetanide	0.5833333333333335		C, G	False	False
DB03777	DB00887	Bisindolylmaleimide I	Bumetanide	0.5833333333333335		C, G	False	False
DB01013	DB01149	Clobetasol propionate	Nefazodone	0.5833333333333335		N	False	False
