ID1	ID2	Name1	Name2	Separation	ATC_Codes1	ATC_Codes2	Reported_Interaction	Reported_Combination
DB01030	DB03496	Topotecan	Alvocidib	0.3846153846153846	L		False	False
DB02424	DB00458	Geldanamycin	Imipramine	0.3819444444444444		N	False	False
DB01065	DB01782	Melatonin	Pyrazolanthrone	0.37857142857142856	N		False	False
DB01115	DB00679	Nifedipine	Thioridazine	0.3779761904761907	C	N	True	False
DB00197	DB00458	Troglitazone	Imipramine	0.37689393939393945	A	N	False	False
DB08059	DB01782	Wortmannin	Pyrazolanthrone	0.375			False	False
DB09241	DB00588	Methylene blue	Fluticasone propionate	0.375	V		True	False
DB08059	DB00436	Wortmannin	Bendroflumethiazide	0.375		C, G	False	False
DB00436	DB03496	Bendroflumethiazide	Alvocidib	0.375	C, G		False	False
DB08059	DB09241	Wortmannin	Methylene blue	0.375		V	True	False
DB08059	DB00273	Wortmannin	Topiramate	0.375		N	True	False
DB00436	DB00780	Bendroflumethiazide	Phenelzine	0.36904761904761907	C, G	N	False	False
DB03496	DB00480	Alvocidib	Lenalidomide	0.3666666666666667		L	False	False
DB01065	DB04338	Melatonin	SB220025	0.3666666666666667	N		False	False
DB03496	DB00197	Alvocidib	Troglitazone	0.3666666666666665		A	False	False
DB04216	DB00458	Quercetin	Imipramine	0.3645152505446625		N	False	False
DB00436	DB01782	Bendroflumethiazide	Pyrazolanthrone	0.36111111111111116	C, G		False	False
DB01115	DB00480	Nifedipine	Lenalidomide	0.3541666666666665	C	L	False	False
DB04216	DB00273	Quercetin	Topiramate	0.35185185185185186		N	False	False
DB01065	DB00679	Melatonin	Thioridazine	0.3458333333333332	N	N	True	False
DB04216	DB00436	Quercetin	Bendroflumethiazide	0.34490740740740744		C, G	False	False
DB00458	DB00480	Imipramine	Lenalidomide	0.3422619047619051	N	L	False	False
DB08059	DB03496	Wortmannin	Alvocidib	0.34166666666666656			False	False
DB00783	DB06075	Estradiol	Linsitinib	0.34126984126984117	G		False	False
DB00783	DB00694	Estradiol	Daunorubicin	0.34126984126984117	G	L	False	False
DB04216	DB02546	Quercetin	Vorinostat	0.33865740740740735		L	False	False
DB09241	DB04216	Methylene blue	Quercetin	0.3384418901660282	V		False	False
DB00679	DB00480	Thioridazine	Lenalidomide	0.3333333333333335	N	L	False	False
DB00436	DB01065	Bendroflumethiazide	Melatonin	0.33333333333333326	C, G	N	False	False
DB06075	DB08877	Linsitinib	Ruxolitinib	0.33333333333333326		L	False	False
DB01115	DB03496	Nifedipine	Alvocidib	0.319078947368421	C		False	False
DB01782	DB02546	Pyrazolanthrone	Vorinostat	0.31666666666666665		L	False	False
DB01065	DB07374	Melatonin	Anisomycin	0.30869565217391304	N		False	False
DB09241	DB01041	Methylene blue	Thalidomide	0.2916666666666665	V	L	False	False
DB01065	DB00588	Melatonin	Fluticasone propionate	0.28928571428571415	N		True	False
DB09241	DB00436	Methylene blue	Bendroflumethiazide	0.2857142857142856	V	C, G	False	False
DB00273	DB00780	Topiramate	Phenelzine	0.2857142857142856	N	N	True	False
DB00783	DB00480	Estradiol	Lenalidomide	0.2857142857142856	G	L	False	False
DB03496	DB01782	Alvocidib	Pyrazolanthrone	0.28333333333333344			False	False
DB03496	DB02546	Alvocidib	Vorinostat	0.2749999999999999		L	False	False
DB09241	DB00273	Methylene blue	Topiramate	0.27272727272727293	V	N	True	False
DB01065	DB00480	Melatonin	Lenalidomide	0.2714285714285716	N	L	False	False
DB01065	DB03496	Melatonin	Alvocidib	0.27142857142857135	N		False	False
DB07374	DB00480	Anisomycin	Lenalidomide	0.2647058823529411		L	False	False
DB00436	DB01115	Bendroflumethiazide	Nifedipine	0.2644230769230771	C, G	C	False	False
DB00783	DB01782	Estradiol	Pyrazolanthrone	0.2629870129870129	G		False	False
DB00197	DB01782	Troglitazone	Pyrazolanthrone	0.2628205128205128	A		False	False
DB04338	DB01782	SB220025	Pyrazolanthrone	0.25			False	False
DB04338	DB06075	SB220025	Linsitinib	0.25			False	False
DB08059	DB08877	Wortmannin	Ruxolitinib	0.25		L	True	False
DB01030	DB00694	Topotecan	Daunorubicin	0.25	L	L	True	False
DB01782	DB00480	Pyrazolanthrone	Lenalidomide	0.25		L	False	False
DB04216	DB01234	Quercetin	Dexamethasone	0.24490740740740735		C, H, D, S, R, A	False	False
DB04216	DB00197	Quercetin	Troglitazone	0.2407407407407407		A	False	False
DB00436	DB00197	Bendroflumethiazide	Troglitazone	0.23809523809523814	C, G	A	False	False
DB01115	DB00197	Nifedipine	Troglitazone	0.23651960784313708	C	A	False	False
DB04216	DB01115	Quercetin	Nifedipine	0.223478835978836		C	False	False
DB00273	DB00197	Topiramate	Troglitazone	0.22222222222222188	N	A	False	False
DB08059	DB01065	Wortmannin	Melatonin	0.21785714285714275		N	True	False
DB04338	DB00197	SB220025	Troglitazone	0.21212121212121193		A	False	False
DB01041	DB01115	Thalidomide	Nifedipine	0.21130952380952372	L	C	False	False
DB01065	DB00197	Melatonin	Troglitazone	0.2087719298245614	N	A	False	False
DB08059	DB06075	Wortmannin	Linsitinib	0.20833333333333326			False	False
DB08059	DB00783	Wortmannin	Estradiol	0.206168831168831		G	False	False
DB01041	DB01234	Thalidomide	Dexamethasone	0.20303030303030312	L	C, H, D, S, R, A	True	False
DB01234	DB02546	Dexamethasone	Vorinostat	0.19999999999999996	C, H, D, S, R, A	L	True	False
DB01041	DB07374	Thalidomide	Anisomycin	0.1929824561403508	L		False	False
DB02546	DB00694	Vorinostat	Daunorubicin	0.18571428571428572	L	L	True	False
DB00783	DB02546	Estradiol	Vorinostat	0.18571428571428572	G	L	False	False
DB04338	DB02546	SB220025	Vorinostat	0.18571428571428572		L	False	False
DB02546	DB00518	Vorinostat	Albendazole	0.18571428571428572	L	P	False	False
DB00783	DB07374	Estradiol	Anisomycin	0.1857142857142855	G		False	False
DB04216	DB00480	Quercetin	Lenalidomide	0.1816009557945042		L	False	False
DB00518	DB00480	Albendazole	Lenalidomide	0.16666666666666674	P	L	False	False
DB04338	DB00480	SB220025	Lenalidomide	0.16666666666666674		L	False	False
DB02424	DB00273	Geldanamycin	Topiramate	0.16666666666666674		N	False	False
DB01041	DB08877	Thalidomide	Ruxolitinib	0.16666666666666652	L	L	False	False
DB01041	DB00518	Thalidomide	Albendazole	0.16666666666666652	L	P	False	False
