ID1	ID2	Name1	Name2	Separation	ATC_Codes1	ATC_Codes2	Reported_Interaction	Reported_Combination
DB00756	DB00480	Hexachlorophene	Lenalidomide	-0.2857142857142858	D	L	False	False
DB01222	DB00887	Budesonide	Bumetanide	-0.2857142857142858	A, R, D	C, G	True	False
DB00756	DB09237	Hexachlorophene	Levamlodipine	-0.2857142857142858	D		False	False
DB01380	DB00887	Cortisone acetate	Bumetanide	-0.2857142857142858		C, G	True	False
DB04447	DB09237	1,4-Dithiothreitol	Levamlodipine	-0.2857142857142858			False	False
DB08080	DB09237	Latrunculin B	Levamlodipine	-0.2857142857142858			False	False
DB02116	DB00564	Olomoucine	Carbamazepine	-0.2857142857142858		N	False	False
DB14544	DB08080	Hydrocortisone valerate	Latrunculin B	-0.2857142857142858			False	False
DB00756	DB00834	Hexachlorophene	Mifepristone	-0.2857142857142858	D	G	False	False
DB04297	DB00482	Trichostatin A	Celecoxib	-0.2857142857142858		C, G, L, M	False	False
DB01041	DB00482	Thalidomide	Celecoxib	-0.28787878787878807	L	C, G, L, M	False	False
DB00831	DB00477	Trifluoperazine	Chlorpromazine	-0.28835978835978837	N	N	False	False
DB03777	DB00482	Bisindolylmaleimide I	Celecoxib	-0.2916666666666665		C, G, L, M	False	False
DB01222	DB02587	Budesonide	Colforsin	-0.29166666666666674	A, R, D		False	False
DB01380	DB02587	Cortisone acetate	Colforsin	-0.29166666666666674			False	False
DB08059	DB05984	Wortmannin	RAF-265	-0.29166666666666674			False	False
DB01069	DB00875	Promethazine	Flupentixol	-0.29246411483253576	V, R, D	N	False	False
DB00280	DB01244	Disopyramide	Bepridil	-0.2930555555555556	C	C	False	False
DB01100	DB04841	Pimozide	Flunarizine	-0.2944444444444445	N	N	False	False
DB01115	DB00622	Nifedipine	Nicardipine	-0.2951086956521738	C	C	False	False
DB00834	DB00412	Mifepristone	Rosiglitazone	-0.2987012987012987	G	A	False	False
DB00630	DB00564	Alendronic acid	Carbamazepine	-0.2999999999999998	M	N	False	False
DB00631	DB00564	Clofarabine	Carbamazepine	-0.2999999999999998	L	N	True	False
DB05984	DB00564	RAF-265	Carbamazepine	-0.2999999999999998		N	False	False
DB04297	DB00564	Trichostatin A	Carbamazepine	-0.2999999999999998		N	False	False
DB00675	DB00396	Tamoxifen	Progesterone	-0.2999999999999998	L	G	False	False
DB01222	DB07863	Budesonide	2-chloro-5-nitro-N-phenylbenzamide	-0.30000000000000004	A, R, D		False	False
DB04841	DB00436	Flunarizine	Bendroflumethiazide	-0.30000000000000004	N	C, G	False	False
DB14512	DB08916	Mometasone furoate	Afatinib	-0.30000000000000004	R, D	L	False	False
DB00622	DB00243	Nicardipine	Ranolazine	-0.30000000000000004	C	C	False	False
DB08521	DB08080	4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine	Latrunculin B	-0.30000000000000004			False	False
DB01380	DB07863	Cortisone acetate	2-chloro-5-nitro-N-phenylbenzamide	-0.30000000000000004			False	False
DB01380	DB00210	Cortisone acetate	Adapalene	-0.303030303030303		D	False	False
