Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
CPC006_NOMO1_6H:BRD-A62025033-001-01-8:10	DB06287	Temsirolimus	0.2417867587992258	1.2707335847224128	0.0003000600120024005	0.0005836533160290594	NOMO1
LJP008_NPC.TAK_24H:L14	DB08756	Y-27632	0.22190687931925593	1.2782353684824375	0.00030070666065253347	0.0005847014057793794	NPC.TAK
LJP007_JURKAT_24H:J22	DB03044	Doramapimod	-0.2455350269390409	-1.2502687394812924	0.00030105368790767686	0.0005850154069519493	JURKAT
CPC014_NPC_24H:BRD-A31374339-001-01-9:10	DB04441	2-Fluoroadenosine	0.2565729410324085	1.2707289961303923	0.00030108390204737056	0.0005850154069519493	NPC
AML001_U937_6H:BRD-K27316855:3.33333	DB00136	Calcitriol	0.21370972621494883	1.2609963301269764	0.0003013863773357444	0.0005853933826259821	U937
LJP007_JURKAT_24H:I20	DB13005	Rebastinib	-0.249813502227176	-1.270390085117935	0.0003016287954956767	0.0005856544783290564	JURKAT
CPC006_NOMO1_6H:BRD-K93754473-001-06-0:28.39	DB00675	Tamoxifen	-0.24613018995923985	-1.2842488983397133	0.00030211480362537764	0.0005863881818398078	NOMO1
LJP009_NPC.CAS9_24H:G16	DB01254	Dasatinib	0.24896981749875655	1.2814473944254636	0.0003023279250226746	0.0005865918917345132	NPC.CAS9
CPC014_NPC_24H:BRD-K35483542-001-04-9:10	DB00982	Isotretinoin	-0.2528831310742127	-1.2945036397221208	0.0003027856277755349	0.000587178397205451	NPC
CPC018_NPC_24H:BRD-A46747628-001-01-9:10	DB01092	Ouabain	0.2382805708680583	1.2988052291411278	0.0003028467595396729	0.000587178397205451	NPC
LJP009_NPC.CAS9_24H:F06	DB11962	GSK-1059615	0.24828710628751854	1.286914307231606	0.0003032447184878197	0.000587739852880431	NPC.CAS9
LJP009_NPC.TAK_24H:G07	DB08521	4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine	-0.2250101092564812	-1.277688414207125	0.00030764497769573913	0.0005958423978728547	NPC.TAK
LJP008_NEU_24H:J05	DB12116	Epigallocatechin gallate	0.21541159966927317	1.2590065359487366	0.00030764497769573913	0.0005958423978728547	NEU
CPC006_NOMO1_6H:BRD-A38030642-001-02-0:10	DB00091	Cyclosporine	0.24176382699276655	1.2779170739340966	0.00031033412640943414	0.0006008361183571444	NOMO1
LJP007_NPC.TAK_24H:F17	DB12247	AZD-4547	0.25035691558997314	1.2910732682850767	0.0003105911585050212	0.0006011191479560064	NPC.TAK
LJP007_NPC.TAK_24H:A14	DB12742	Amuvatinib	-0.23763077706820457	-1.2819056511692126	0.0003121748178980229	0.0006039686184306022	NPC.TAK
LJP007_NEU_24H:G10	DB11963	Dacomitinib	0.2359046462015213	1.2887875514871139	0.00031699070160608623	0.0006130672520719706	NEU
LJP008_NPC_24H:J11	DB05223	Pracinostat	0.21286170163362952	1.2290278011103928	0.0003206155819172812	0.0006198567917067436	NPC
