Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
CPC014_NEU_24H:BRD-K28428262-001-01-7:10	DB11958	Brivanib	-0.4300207368395077	-2.4783517867616696	<0.0001	<0.0001	NEU
LJP008_NEU_24H:C11	DB13877	Iniparib	-0.4225290127331935	-2.477901473613916	<0.0001	<0.0001	NEU
CPC014_NEU_24H:BRD-K60460488-066-01-0:10	DB00220	Nelfinavir	0.40431416311646734	2.472614366941004	<0.0001	<0.0001	NEU
LJP009_NEU_24H:D03	DB11775	PF-03758309	-0.43413527276406144	-2.4719692483946094	<0.0001	<0.0001	NEU
LJP008_NEU_24H:M17	DB01262	Decitabine	0.39218413046869277	2.469609799800426	<0.0001	<0.0001	NEU
LJP007_NEU_24H:E04	DB11743	Ipatasertib	-0.39830223219264094	-2.469158071454848	<0.0001	<0.0001	NEU
NMH002_NEU_24H:BRD-A56798952-001-01-5:1	DB06733	Bafilomycin A1	-0.3994349700169141	-2.469103584575336	<0.0001	<0.0001	NEU
CPC016_NPC_24H:BRD-A51410489-003-02-8:10	DB01392	Yohimbine	-0.39667565981848957	-2.464633409514298	<0.0001	<0.0001	NPC
NMH002_NEU_24H:BRD-K08252256-236-26-2:10	DB00586	Diclofenac	-0.40014712811597064	-2.463125760850114	<0.0001	<0.0001	NEU
NMH002_NEU_6H:BRD-K71879491-001-30-9:10	DB00982	Isotretinoin	-0.42491032997597206	-2.4619038332311254	<0.0001	<0.0001	NEU
LJP009_NEU_24H:D04	DB11775	PF-03758309	-0.4312066640871336	-2.461247415177396	<0.0001	<0.0001	NEU
LJP008_NEU_24H:F02	DB12376	Ricolinostat	-0.4211193928378129	-2.4606535285794773	<0.0001	<0.0001	NEU
LJP007_NEU_24H:D05	DB12494	SGI-1776	0.3870357505221869	2.456295877249322	<0.0001	<0.0001	NEU
LJP009_NEU_24H:F05	DB11962	GSK-1059615	-0.44699953489626343	-2.4551388187402092	<0.0001	<0.0001	NEU
LJP007_NEU_24H:B14	DB12200	Tivantinib	-0.41437948397778923	-2.4538999288525627	<0.0001	<0.0001	NEU
LJP007_NEU_24H:O02	DB07101	PD-0325901	0.3750066744930663	2.4459991026081163	<0.0001	<0.0001	NEU
CPC015_NPC_24H:BRD-A41145729-001-02-7:10	DB08175	(2E,4E)-11-METHOXY-3,7,11-TRIMETHYLDODECA-2,4-DIENOIC ACID	-0.3990961819443036	-2.4459242158947	<0.0001	<0.0001	NPC
CPC013_NEU_24H:BRD-K31553034-001-01-4:10	DB06629	Zibotentan	-0.4489216622774467	-2.4424892085145076	<0.0001	<0.0001	NEU
NMH001_NEU_24H:BRD-A19500257-001-03-9:10	DB02424	Geldanamycin	-0.41686472832747606	-2.4423155137752346	<0.0001	<0.0001	NEU
LJP007_NEU_24H:D24	DB06616	Bosutinib	-0.4376243932040101	-2.440435087443347	<0.0001	<0.0001	NEU
NMH002_NPC_24H:BRD-K32610195-001-14-9:10	DB01536	Androstenedione	-0.4508447033376435	-2.439889513616645	<0.0001	<0.0001	NPC
CPC014_NEU_24H:BRD-K84937637-001-03-2:10	DB00877	Sirolimus	-0.4317073853026399	-2.439180948897678	<0.0001	<0.0001	NEU
LJP009_NEU_24H:P24	DB09074	Olaparib	-0.40268391847064583	-2.438778804983827	<0.0001	<0.0001	NEU
LJP008_NEU_24H:M16	DB01262	Decitabine	0.4104541427818769	2.435432933964714	<0.0001	<0.0001	NEU
LJP007_NEU_24H:M04	DB07794	5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE	0.375757059668052	2.4324351852905925	<0.0001	<0.0001	NEU
LJP007_NEU_24H:K10	DB11962	GSK-1059615	0.44133492769747645	2.4317672377196478	<0.0001	<0.0001	NEU
LJP007_NEU_24H:P06	DB09054	Idelalisib	0.40091797070413676	2.430878835432341	<0.0001	<0.0001	NEU
DOSBIO002_NEU_24H:BRD-K27305650:3.33333	DB02656	LY-294002	-0.39422959264745744	-2.4293671256636227	<0.0001	<0.0001	NEU
CPC014_NEU_24H:BRD-A20697603-001-06-4:10	DB11467	Thiostrepton	-0.43439207973788974	-2.428091034078544	<0.0001	<0.0001	NEU
LJP007_NEU_24H:E03	DB11743	Ipatasertib	-0.41824249521395096	-2.4263233527252024	<0.0001	<0.0001	NEU
CPC012_NEU_24H:BRD-A19500257:10	DB02424	Geldanamycin	-0.41454266763303316	-2.4254594954582918	<0.0001	<0.0001	NEU
LJP008_NEU_24H:G10	DB02546	Vorinostat	0.4052092775627451	2.4240159068579743	<0.0001	<0.0001	NEU
CPC016_NEU_24H:BRD-A19195498-050-09-1:10	DB00726	Trimipramine	-0.4097165697720487	-2.4232321908366328	<0.0001	<0.0001	NEU
LJP007_NEU_24H:M06	DB07794	5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE	0.38309048898383796	2.4214884443568634	<0.0001	<0.0001	NEU
NMH002_NEU_24H:BRD-A58048407-001-12-1:10	DB00393	Nimodipine	0.4337601535588345	2.4199923845785154	<0.0001	<0.0001	NEU
LJP007_NEU_24H:M08	DB05575	Motesanib	0.3760292029315607	2.417513502302705	<0.0001	<0.0001	NEU
LJP009_NEU_24H:B23	DB16107	BI 2536	-0.4590657018643462	-2.417409193820706	<0.0001	<0.0001	NEU
CPC012_NEU_24H:BRD-K89626439-001-01-0:10	DB00877	Sirolimus	-0.4198480219916701	-2.416132329038487	<0.0001	<0.0001	NEU
NMH002_NEU_6H:BRD-K76723084-001-19-0:10	DB00982	Isotretinoin	-0.41454707126522344	-2.4146601991764065	<0.0001	<0.0001	NEU
CPC013_NEU_24H:BRD-K71512533-001-01-7:10	DB06134	SNS-314	-0.4517015552349213	-2.4110113127945483	<0.0001	<0.0001	NEU
NMH002_NEU_24H:BRD-K52313696-001-08-1:10	DB12291	Tacedinaline	-0.40941570695201085	-2.4084369090186857	<0.0001	<0.0001	NEU
LJP007_NEU_24H:E02	DB11743	Ipatasertib	-0.4480594895791939	-2.4081008550291245	<0.0001	<0.0001	NEU
NMH001_NEU_24H:BRD-K53857191-001-17-7:10	DB00734	Risperidone	-0.43079451468110735	-2.4071877402415027	<0.0001	<0.0001	NEU
LJP009_NEU_24H:B07	DB12242	AZD-7762	0.4402354755981095	2.405178431632634	<0.0001	<0.0001	NEU
CPC013_NPC_24H:BRD-K19416115-001-02-0:10	DB01261	Sitagliptin	-0.40064706637402997	-2.4048368146448937	<0.0001	<0.0001	NPC
LJP009_NPC.TAK_24H:E19	DB08901	Ponatinib	-0.38460801516906323	-2.404350147966402	<0.0001	<0.0001	NPC.TAK
LJP009_NEU_24H:B03	DB00877	Sirolimus	-0.42471376278355194	-2.401007955938065	<0.0001	<0.0001	NEU
LJP007_NEU_24H:M23	DB12874	Quizartinib	-0.38388344352379217	-2.3999840344030487	<0.0001	<0.0001	NEU
LJP007_NEU_24H:I12	DB06589	Pazopanib	0.3827987806548051	2.3984381561350547	<0.0001	<0.0001	NEU
CPC017_NPC_24H:BRD-A10303790-003-03-7:10	DB13814	Talampicillin	-0.4081507018187282	-2.39814851376954	<0.0001	<0.0001	NPC
CPC013_NEU_24H:BRD-K92723993-066-08-6:10	DB00619	Imatinib	-0.42692627190098975	-2.3968711853963085	<0.0001	<0.0001	NEU
LJP008_NEU_24H:D20	DB13978	Selisistat	-0.42190159045903297	-2.3959604189504287	<0.0001	<0.0001	NEU
LJP009_NEU_24H:E18	DB13113	JNJ-38877605	-0.4126176931137071	-2.3887834878967453	<0.0001	<0.0001	NEU
CPC016_NEU_24H:BRD-K54094468-003-05-3:10	DB00409	Remoxipride	0.40387892324216274	2.37878268049834	<0.0001	<0.0001	NEU
LJP008_NEU_24H:P18	DB11662	Rabusertib	-0.42919168743731956	-2.3761013967998657	<0.0001	<0.0001	NEU
DOSBIO002_NEU_24H:BRD-A75409952:0.37037	DB08059	Wortmannin	-0.3787644098933738	-2.374059713820613	<0.0001	<0.0001	NEU
LJP007_NEU_24H:I07	DB06589	Pazopanib	0.37532994882625353	2.373489999094303	<0.0001	<0.0001	NEU
LJP008_NEU_24H:D22	DB13978	Selisistat	-0.4063307714427882	-2.3725992626504384	<0.0001	<0.0001	NEU
CPC013_NEU_24H:BRD-K63068307-001-01-4:10	DB12904	ZSTK-474	-0.41668626883468196	-2.370172336105114	<0.0001	<0.0001	NEU
LJP007_NEU_24H:A17	DB12742	Amuvatinib	0.41741228554432824	2.3686442263238296	<0.0001	<0.0001	NEU
CPC016_NEU_24H:BRD-K76775527-001-15-3:10	DB04743	Nimesulide	0.4008928564292889	2.368419401802481	<0.0001	<0.0001	NEU
CPC016_NEU_24H:BRD-K82731415-001-05-4:10	DB02116	Olomoucine	-0.4047967505722981	-2.3680366031927975	<0.0001	<0.0001	NEU
CPC016_NEU_24H:BRD-K92760278-001-02-4:10	DB00140	Riboflavin	-0.4023878889016244	-2.364269872902923	<0.0001	<0.0001	NEU
CPC014_NEU_24H:BRD-A38878059-001-01-0:10	DB07557	3,20-Pregnanedione	-0.4275126575563346	-2.36226893824307	<0.0001	<0.0001	NEU
