GO_ID	Name	Gene Count	Gene Ratio	Fold Enrichment	p-value	FDR	-log10 FDR	FWER	Associated Genes
HP:0000341	Narrow forehead	82	0.0190211087914637	2.083823173771204	3.0288096942913408e-12	2.2742602427135054e-10	9.643159840656352	3.115736532517502e-08	COG7, ERI1, FAT4, CAMK2G, WDR35, POGZ, CCDC47, DDX6, TBC1D24, NRCAM, NF1, HERC2, PURA, ADAM22, DOCK7, TMCO1, CACNA2D1, DPH5, SON, ZFX, MKRN3, RAB3GAP1, ABL1, ATRX, WDR26, NIPBL, HS2ST1, ASXL1, PPP1CB, PIGN, KAT6A, ZNF148, BRAF, CDKL5, AP4E1, SOX6, CCDC88A, RNF13, SMC3, TBCK, SLC12A6, SNRPN, SLC25A46, FRMD4A, SETD5, CDC42, MTSS2, AP4S1, SPEN, FUT8, ATP6AP2, VPS53, LGI4, SPRED2, MEIS2, DYRK1A, SPTBN1, FRYL, AFF4, UGP2, RYR1, DNM1, USP9X, CNTNAP2, CDH11, PPP1R21, RARS2, SHOC2, SLC12A2, NBAS, MED13L, NUP133, WWOX, TBCD, GNPTAB, TCF4, MAPK1, HNRNPK, EPG5, TRAPPC9, PUM1, FRA10AC1
HP:0002172	Postural instability	43	0.009974483878450475	2.075095656167333	6.151320391976349e-07	1.953044224452491e-05	4.709287922499024	0.006327863287226071	MYORG, TAF1, SLC30A10, VPS35, SNCAIP, ATXN3, RUBCN, RFC1, VPS13C, SLC9A6, CACNA1C, ERCC8, CACNB4, DDHD1, SYNJ1, SCN2A, JAM2, SPATA7, ACBD6, XPR1, ABCB7, GIGYF2, UCHL1, ATP1A2, SLC20A2, OPHN1, PRKN, FBXO7, APTX, ATXN2, LRRK2, NPHP1, FMR1, PMP22, CACNA1A, PRRT2, DNAJC13, LCA5, ERCC6, ABCC9, DNAJC6, SNCA, PDGFRB
HP:0001300	Parkinsonism	56	0.012990025516121549	2.073973376201856	1.0802676123447684e-08	4.4273756686018453e-07	6.353853626004248	0.00011112712928190632	SORL1, PDE10A, MYORG, RREB1, SLC30A10, VPS35, SNCAIP, ATXN3, TRPM7, AOPEP, TMEM106B, SLC9A6, CAT, SCN2A, JMJD1C, SYNJ1, SCARB2, JAM2, FUS, ACBD6, MECP2, XPR1, APOE, APP, TBK1, GIGYF2, PRKRA, SPTLC1, SLC20A2, AFG3L2, SPG11, VPS13A, PRKN, FBXO7, ATP6AP2, LYST, PPP2R2B, ATXN2, LRRK2, C9orf72, PTS, KCNN2, FMR1, TARDBP, DNAJC13, PANK2, DNAJC6, SNCA, PSEN1, PRNP, EIF2AK2, TNR, GABRG2, ALS2, PDGFRB, FTL
HP:0001156	Brachydactyly	164	0.0380422175829274	2.072797654333261	5.1074759834121305e-23	1.2218745451479206e-20	19.912973382593428	5.254060544136059e-19	MBTPS1, BBS5, ERI1, CAMK2G, FBN1, CRIPT, WAC, KIAA0586, PIGL, TTC8, CEP290, SNX14, ADNP, ARHGAP31, WDR35, B3GLCT, ARID2, POGZ, GLI3, MAP3K7, UBE4B, TRIP11, EPB41L1, GNAS, CSPP1, SH3PXD2B, PTCH2, IFT43, PRKAR1A, ZMIZ1, KDSR, UBAP2L, SPECC1L, LUZP1, RRAS2, IFT81, USF3, SOS1, PCYT1A, EXTL3, PRKACB, IARS2, EHMT1, PDE3A, PTEN, WDR19, POR, GPC4, ATP6V1B2, PIGK, CHSY1, PIK3R1, RAP1B, CSNK2A1, RASA2, ATRX, RAD21, PGM3, FAM149B1, OFD1, NIPBL, BBS2, PPP1CB, TMEM67, PIGN, EXT1, KAT6A, IFT74, RAF1, KRAS, NOTCH2, BRAF, GPX4, TASP1, RBPJ, TRIO, VPS35L, PPP3CA, RERE, RB1, CHST11, PDGFRB, SMC3, SCAPER, IFT122, HUWE1, RLIM, STX16, DDX3X, REV3L, TCF12, BBS9, SIK3, HDAC4, IFT80, SNRPN, IFT57, SLC35D1, KAT6B, RIN2, SMARCA2, KIAA0753, ADAMTS17, CWC27, CHD7, MRAS, BBS1, SPART, SMAD4, HNRNPR, RDH11, SPEN, DYM, SPRED2, RSPRY1, PDE4D, SIL1, FTO, SOS2, PTPN11, TRPS1, AFF4, SDCCAG8, CPLANE1, CUL4B, FGFR3, ZIC1, MAP2K1, CHN1, ANTXR2, UPF3B, WASHC5, SCLT1, CSGALNACT1, PIK3CA, ZFPM2, FBXW11, CDH11, WDR11, SHOC2, GJA1, ARID1A, NEK1, SDHC, MYSM1, BBS4, NBAS, TTC21B, KDM1A, LIFR, BBS7, RHOA, PTCH1, COL11A1, DYNC2H1, KDM6A, BMPR1B, NPHP1, ARL6, CBL, TLK2, SIN3A, DYNC2LI1, WDPCP
HP:0012444	Brain atrophy	81	0.018789144050104383	2.0694182398713896	5.295167623271004e-12	3.8632191021694197e-10	9.413050660179087	5.447138934058882e-08	COG7, NUS1, SAMHD1, CACNA1B, GLUL, ERCC8, SYNJ1, NTRK2, SLC1A2, MT-ND4, KCNQ5, CNKSR2, MT-CO3, GABRA2, TBC1D32, PURA, ASAH1, MT-ND1, CACNA2D1, YWHAG, CDK19, DIAPH1, DPH5, OSTM1, RAB3GAP1, GRID2, MT-CO2, COG5, ACBD6, ATP6V1A, TBK1, YME1L1, NHLRC2, NDUFS2, RNASEH2B, ALDH7A1, RBMX, ZC4H2, LYST, CACNA1A, SCN8A, COX16, MT-ND5, PPP3CA, ERCC6, NDUFV2, TRAK1, KCNB1, PDE10A, MYORG, ADAR, TBCK, TMEM106B, FGF12, ATP1A2, NDUFS1, FTO, UBA5, GABRG2, FGFR3, EPM2A, HTRA1, HNRNPA2B1, DNM1, USP9X, RARS2, KCNA2, STAG1, MT-CO1, CYFIP2, NUP133, LRP12, WWOX, SLC1A4, PRKDC, DNAJC6, PSEN1, FOXG1, CLTC, SLC13A5, CELF2
HP:0000609	Optic nerve hypoplasia	45	0.010438413361169102	2.0672073229484504	3.1412159999016244e-07	1.0629502957561845e-05	4.97348704289298	0.003231368899098801	ZIC1, TUBA1A, FKTN, GRIA4, ANKRD11, CEP85L, SON, ZFX, SOX2, SETD2, AASS, CACNA1C, PPP2R1A, B3GALNT2, NEFL, POGZ, RTTN, GLI2, YME1L1, PPP1CB, EEFSEC, GATAD2B, IFT74, ZSWIM6, NR2F1, EIF4A2, ARNT2, MACF1, STAG2, TUBB2B, CASK, KDM6A, ARMC9, GABBR1, SCN8A, DDHD2, MEF2C, RERE, TRIM44, LARGE1, HNRNPK, KIF21A, CRPPA, PAX6, RFX7
HP:0012471	Thick vermilion border	67	0.015541637671073997	2.0651327062802585	4.3929393540839137e-10	2.3533654596209498e-08	7.628310624981937	4.519016713546122e-06	FHL1, COG7, HECTD4, KREMEN1, GPC4, TBCK, AMMECR1, ATP6V1B2, ANKRD11, OGT, PIGL, CNTNAP2, USP9X, SNX14, VPS13B, GRIA3, PPP1R21, ARID1A, ATRX, RIN2, TRAF6, RPL17, AUTS2, CCDC47, WDR26, ZMYM2, LARP7, OFD1, CWC27, ORC4, MRAS, SH3PXD2B, AP4S1, BCAS3, RAF1, SPEN, STAG2, EDEM3, SEC31A, BRAF, SPRED2, RBL2, CBL, NF1, RSPRY1, FBXO11, TRIO, CDKL5, MARK2, SOS1, ADAM22, GNPTAB, SPTBN1, PPP3CA, TCF4, EIF2S3, DOCK7, COG6, ABCC9, JARID2, GMNN, EPG5, ANTXR1, SUPT16H, GALNT2, FOXP1, FRA10AC1
HP:0002353	EEG abnormality	121	0.02806773370447692	2.0645822977764525	2.7400429131353304e-17	3.4798544996818697e-15	14.458438914474774	2.8186821447423144e-13	NUS1, IREB2, FKTN, XPC, NSD2, ANKRD11, ALDH5A1, ARHGAP31, LARS2, POGZ, SLC1A2, CCDC47, MT-ND4, MECP2, UBE4B, SLC44A1, COG3, MT-CO3, TBC1D24, GRM7, TRAPPC11, CASK, GABRB3, LUZP1, CREBBP, EIF2S3, PURA, CTNND2, EP300, MT-ND1, DENND5A, YWHAG, ERCC5, FOXP1, ATP6V1B2, XPA, KCNMA1, GALC, DPYD, PLCH1, SYT1, MT-CO2, SCN2A, SYN2, TBK1, AFG3L2, KRAS, SAMD12, BRAF, RBPJ, CDKL5, COX16, MT-ND5, CACNA1A, PEX1, RERE, GRIN2B, TRIM8, PRNP, ANTXR1, SMS, SLC12A6, ANKRD17, NGLY1, CHD2, PEX14, FARS2, SNRPN, FGF12, YEATS2, MED23, ATP1A2, PSAP, SPEN, ABCA5, SLC1A3, ACOX1, PRRT2, SPTBN1, DMXL2, ABAT, CHI3L1, ZEB2, PAFAH1B1, FLCN, YWHAE, HNRNPU, CUL4B, MFSD8, MFF, MAP2K1, NLGN4X, CEP85L, DNM1, CNTNAP2, CACNA1E, SLC9A6, KANSL1, B3GALNT2, RTTN, MAPK10, CLCN6, MT-CO1, MED13L, PEX2, UBE3A, NUP133, GNB1, KDM6A, GNAO1, VAMP2, WWOX, MARK2, TRIT1, NDUFA9, LARGE1, FOXG1, EPG5, CRPPA, SLC13A5, PEX3
HP:0002188	Delayed CNS myelination	88	0.020412897239619577	2.0609021154274743	9.478212725984073e-13	7.44292933680902e-11	10.128256104181526	9.750237431219815e-09	MED17, C18orf32, POLR3B, ALDH5A1, HNRNPC, ALG13, POGZ, SLC1A2, FOCAD, TRRAP, COG3, ALG14, MLYCD, DDX6, TBC1D24, NRCAM, ZMIZ1, PHACTR1, PURA, GRIK2, PGAP1, FOXP1, CDK19, CDC40, FANCL, ARID1B, DHX30, ZFX, RAB3GAP1, CLCN3, CTNNB1, FRMD5, NIPBL, HS2ST1, YME1L1, PIBF1, DNM1L, ZNF148, COPB2, ALDH7A1, ARNT2, ZC4H2, CUL3, PPP3CA, RERE, ALDH6A1, TRIM8, RNF13, RAP1GDS1, NGLY1, TMEM106B, KIDINS220, PPP2CA, ADARB1, PPP2R1A, SLC6A1, ATP6AP2, FRMPD4, KCNN2, ALG9, YY1, UBA5, EIF2AK2, STXBP1, GABRG2, FBXL4, ARF1, MMUT, ASH1L, NEDD4L, TPR, NCDN, KDM1A, ATP9A, TAF2, NUP133, GNAO1, WWOX, SLC1A4, MTHFS, FOXG1, CLTC, SIN3A, TNR, NADK2, GLS, FAR1, RFX7
HP:0001332	Dystonia	181	0.041985618186035724	2.0588947432371234	6.100004607672674e-25	1.7928784971179657e-22	21.746449141458008	6.2750747399128795e-21	POLR3B, IREB2, TAF1, VPS35, TTBK2, SAMHD1, CACNA1B, HTT, HACE1, DLD, SYNJ1, JAM2, FUS, MT-ND4, HIBCH, MECP2, XPR1, SLC44A1, BSCL2, MLYCD, QDPR, FRRS1L, MT-CO3, TBC1D24, GRM7, TRAPPC11, CASK, ATP5F1A, PURA, MT-ATP6, VPS13D, TUBB4A, SUCLG1, MT-ND1, IARS2, TTC19, ALS2, ACER3, FTL, KCNJ10, NDUFAF6, CDC40, SLC30A9, DHX30, SCP2, KCNMA1, SYT1, NUP54, SCN2A, HIVEP2, FRMD5, ACBD6, GCSH, GLB1, OFD1, MT-CYB, SLITRK2, NHLRC2, GIGYF2, ITPR1, SPTLC1, TMEM67, PCCA, RNASEH2B, AFG3L2, BCAS3, KAT6A, DNM1L, MED27, PLP1, MT-ND4L, ZC4H2, PMPCB, SCN8A, CDKL5, MT-ND5, CACNA1A, AP4E1, PANK2, AQP4, NPC1, GRIN2B, SNCA, SUCLA2, ALDH6A1, TRIM8, SGCE, CLCN4, PDGFRB, ATG7, TPK1, GPRC5B, MYORG, ADAR, SLC30A10, NGLY1, ATXN1, ATXN3, PI4KA, COPB1, FARS2, TMEM106B, TRAPPC12, SPRED1, MLC1, REPS1, PNPT1, MED23, NBEA, ATP1A2, AP4S1, SPG11, NDUFS1, PSAP, VPS13A, PRKN, SLC1A3, ATXN2, LRRK2, PDHX, APTX, DCAF17, KCNN2, ACOX1, PRRT2, SPTBN1, DNAJC13, DMXL2, CARS2, YY1, UBA5, FTH1, STXBP1, AGTPBP1, UBAP1, MRE11, EIF2AK2, PNPLA8, FBXL4, SLC20A2, SPTAN1, CRLS1, MICU1, SETX, SNCAIP, MMUT, PCCB, DLG5, AUH, CNTNAP2, OGDH, CACNA1E, VPS13C, VPS37A, TTPA, MT-ND2, APOE, LRPPRC, UCHL1, FBXO7, SEL1L, GNB1, PTS, ATM, GNAO1, VAMP2, GRIA2, TBCD, TRIT1, NDUFA9, DNAJC6, PSEN1, FOXG1, CLTC, TNR, HEPACAM, NADK2, SLC13A5, MT-ND3, HNRNPH1, RFX7
HP:0000712	Emotional lability	71	0.01646949663651125	2.0557924407611257	1.3150207372701577e-10	7.51534351349895e-09	8.124051163765365	1.3527618324298112e-06	PON2, BBS5, PDCD6IP, HDAC8, EPM2A, SCLT1, BBS9, HTRA1, SOD1, USP48, SMARCE1, PIK3CA, CEP290, RFX7, VAPB, GALC, TTC8, TNIK, BPTF, ATRX, SCN2A, NR3C1, NEK1, PPARGC1A, FUS, MECP2, BBS4, USP8, LEPR, BBS2, WDPCP, TBK1, PGK1, GNAS, MAPK8IP3, SRPX2, KDM1A, BBS7, BBS1, SPART, ATP1A2, SPG11, IFT74, PSAP, TAF15, VPS13A, SATB2, ELP1, SLC1A3, PRKAR1A, ERBB4, BRAF, ATXN2, NPHP1, ARL6, CREBBP, CACNA1A, TARDBP, FIG4, GRIK2, DGCR2, PANK2, SPTBN1, EP300, PRNP, SDCCAG8, GABRG2, PSMD12, SCAPER, FTL, CUL4B
HP:0002126	Polymicrogyria	71	0.01646949663651125	2.0557924407611257	1.3150207372701577e-10	7.51534351349895e-09	8.124051163765365	1.3527618324298112e-06	HSD17B4, RAC1, TUBA1A, FKTN, RAB3GAP2, ATP6V1B2, ARL3, PEX14, PI4KA, SON, TMTC3, KIAA0586, PIK3CA, NEDD4L, ACTB, ARHGAP31, GPSM2, B3GALNT2, KIAA0753, KIF5C, RTTN, MECP2, ROBO1, OFD1, TRRAP, ATP6V1A, AKT3, ARL13B, DAG1, PEX3, CSPP1, ATP1A2, TMEM67, DEPDC5, PIBF1, RAB18, IFT74, MAP1B, TBC1D24, PEX2, SUZ12, TUBB2B, GNB1, MTOR, NPHP1, ARMC9, TCTN1, ACTG1, B4GAT1, FIG4, PEX1, TOGARAM1, LARGE1, EML1, TMX2, PPP1R12A, C2CD3, ATP6V1E1, GPHN, EIF2AK2, CRPPA, RPGRIP1L, ZEB2, CCDC88A, FBXL4, AHI1, KIF21A, CPLANE1, PAX6, PTEN, CUL4B
HP:0001007	Hirsutism	60	0.013917884481558803	2.047519634158465	4.0700286756878e-09	1.7892472216581365e-07	6.747329648485671	4.1868384986800394e-05	HGSNAT, POR, TAF1, ARID1B, TBCK, HDAC8, ATP6V1B2, USP48, SMARCE1, COPB1, WAC, ADNP, SETD2, FRMD4A, ARID1A, ATRX, RIN2, NR3C1, HIVEP2, GLI3, ARID2, WDR26, MAP3K7, USP8, OFD1, GLB1, NIPBL, LRPPRC, PLAAT3, GNAS, ASXL1, KDM1A, BSCL2, BBS1, HNRNPR, SPEN, MAP1B, FUT8, EIF4A2, NOTCH2, ABCA5, SMARCC2, PRKAR1A, BRAF, KDM6A, TASP1, FBXO11, ARL6, CREBBP, ALMS1, TRIO, IPO8, TBCD, SOX6, CNOT2, ERCC6, EP300, PUM1, SMC3, ARSB
HP:0002136	Broad-based gait	51	0.011830201809324982	2.0475196341584647	8.339705685598093e-08	3.0971318551533426e-06	5.50904030489619	0.0008579055238774759	RLIM, DDX3X, GALC, PIGL, RFX7, HTT, TPR, TMEM106B, HACE1, SNRPN, SNX14, NRXN1, CERT1, WDR26, MECP2, TRIM2, ITPR1, NBEA, NDUFAF2, ZSWIM6, SATB2, TRAPPC6B, PLP1, MAP1B, COPB2, SEL1L, UBE3A, GTF2E2, EXT2, PMP22, DYRK1A, PURA, SPTBN1, ADGRG1, TBC1D23, CAMTA1, XRCC4, KMT2A, SLC9A7, BICD2, NAT8L, CLTC, FNIP1, YWHAG, ZEB2, SPTAN1, SMS, THRA, WASF1, TPP1, CUL4B
HP:0000490	Deeply set eye	128	0.029691486893992113	2.045237003574119	1.1202573882152282e-17	1.5365450336760068e-15	14.81345470674481	1.1524087752570053e-13	SLC35A1, PHIP, TAF1, STIM1, MED12L, FBN1, WAC, HACE1, CRB1, ERCC8, HNRNPC, UBE4B, TRRAP, EPB41L1, SH3PXD2B, AGL, OPHN1, IGF1R, EDEM3, CDH2, UBAP2L, DNAJC21, NF1, SRRM2, LUZP1, CREBBP, PGAP1, XRCC4, CEP57, CAMTA1, EP300, SLC9A7, EXTL3, IARS2, AGO2, TRPM3, KMT2E, DPH5, PIK3R1, SON, DPYD, RAB3GAP1, BPTF, ABL1, ZBTB20, FARSB, LEMD3, WDR26, ACBD6, BBS2, MAPK8IP3, TMEM67, KAT6A, GATAD2B, DNM1L, PLP1, ARNT2, ZC4H2, FMR1, CDKL5, IPO8, BRCC3, PAK1, RERE, ERCC6, RALGAPA1, JARID2, TRIM8, CAPRIN1, HEY2, HUWE1, RAB3GAP2, TBCK, ANKRD17, PDCD6IP, HDAC4, SNRPN, MYLK, GRIA3, KIDINS220, SMAD2, SMAD4, ARIH1, NALCN, SATB2, SPEN, MIPEP, FBXO11, ALMS1, MEIS2, DYRK1A, SPTBN1, FRYL, MEF2C, DIS3L2, ZEB2, PSMD12, TBL1XR1, HDAC8, CHN1, ACTB, ASH1L, TGFB2, NEDD4L, PIK3CA, TPR, RARS2, SLC9A6, GJA1, LARP7, PLAAT3, STAG1, LIFR, BBS7, UBE3A, PRKG1, SEPTIN9, MAT2A, STAT3, MARK2, TBCD, TCF4, PRKDC, TOGARAM1, MAPK1, SIN3A, CRPPA, WASF1
HP:0000322	Short philtrum	110	0.025516121549524474	2.044863966669284	1.91104053883849e-15	2.0266880436115e-13	12.693213094604713	1.9658874023031548e-11	SLC35A1, PHIP, IREB2, TMLHE, PHF21A, STIM1, MED12L, GRIA4, FAT4, NSD2, PIGL, VPS13B, POGZ, ARID2, MAP3K7, TRRAP, EPB41L1, TAOK1, APC, SH3PXD2B, RAB18, OPHN1, EDEM3, CDH2, CREBBP, FIG4, DOCK7, LRP4, PRKACB, DENND5A, GALNT2, TRPM3, NSRP1, CDK13, ARID1B, SON, RAB3GAP1, BPTF, CLCN3, HIVEP2, WDR26, ACBD6, MAPK8IP3, BCAS3, KAT6A, GATAD2B, EIF4A2, TRIO, AP4E1, UNC80, PPP3CA, JARID2, ALDH6A1, ADAMTS3, SMS, HUWE1, RAP1GDS1, RAB3GAP2, ANKRD17, ZNF292, IFT57, GRIA3, KIDINS220, PPP2CA, SETD5, SMARCA2, CDC42, AUTS2, TRIP12, SMAD4, AP4S1, SATB2, SPEN, STAG2, DISP1, FBXO11, PDE4D, TSPAN7, MEIS2, CDC42BPB, SPTBN1, FRYL, MEF2C, RALA, ZEB2, PSMD12, CUL4B, HECTD4, MTX2, RREB1, UPF3B, SMARCE1, ASH1L, CNTNAP2, CDH11, ARID1A, JMJD1C, LARP7, GLI2, ITCH, WLS, PTCH1, GNB1, EXT2, SIX3, MARK2, NELFA, TCF4, TRAPPC9, SIN3A
