Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
DOSBIO001_NEU_24H:BRD-A19037878:10	DB04297	Trichostatin A	-0.3497310551167561	-2.083557062775547	<0.0001	<0.0001	NEU
LPROT003_NPC_6H:J01	DB08881	Vemurafenib	-0.33873836029851767	-2.0826971311307605	<0.0001	<0.0001	NPC
LJP009_NPC_24H:B03	DB00877	Sirolimus	0.3945147530555212	2.0814021867481247	<0.0001	<0.0001	NPC
LJP007_NEU_24H:I20	DB13005	Rebastinib	-0.31094808660547735	-2.0806458076154737	<0.0001	<0.0001	NEU
DOSBIO002_NEU_24H:BRD-A19037878:10	DB04297	Trichostatin A	-0.3635840290326114	-2.080326040276103	<0.0001	<0.0001	NEU
LJP007_JURKAT_24H:F01	DB12848	PF-04217903	0.3408256486950869	2.0797635515246524	<0.0001	<0.0001	JURKAT
CPC015_NPC_24H:BRD-A19037878:10	DB04297	Trichostatin A	-0.3454407977811784	-2.078937510929696	<0.0001	<0.0001	NPC
LJP009_NPC_24H:K10	DB11962	GSK-1059615	0.34940917346466666	2.0770880979210484	<0.0001	<0.0001	NPC
LJP007_JURKAT_24H:E01	DB11743	Ipatasertib	0.34489036277681573	2.076998524730656	<0.0001	<0.0001	JURKAT
LJP008_NPC.TAK_24H:A19	DB11740	MK-1775	-0.324887988595219	-2.0759503687399836	<0.0001	<0.0001	NPC.TAK
LJP008_NEU_24H:F03	DB12376	Ricolinostat	-0.3310667299154712	-2.075497922153161	<0.0001	<0.0001	NEU
NMH002_NPC_24H:BRD-K47192521-001-04-7:10	DB00159	Icosapent	0.3095352939854043	2.0752723220193383	<0.0001	<0.0001	NPC
CPC017_NPC_24H:BRD-A88080608-001-03-4:10	DB02187	Equilin	0.2764273741777785	2.075210082076033	<0.0001	<0.0001	NPC
LJP007_NEU_24H:P12	DB07859	4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE	-0.3236811191658064	-2.073149858160931	<0.0001	<0.0001	NEU
LJP007_NEU_24H:D11	DB08875	Cabozantinib	0.3312777271220275	2.0717921492355846	<0.0001	<0.0001	NEU
CPC014_NEU_24H:BRD-K24994810-001-01-9:10	DB01889	16,17-Androstene-3-Ol	0.33530001436308493	2.0709881816002746	<0.0001	<0.0001	NEU
LJP008_NEU_24H:L24	DB05015	Belinostat	-0.3373127779661632	-2.070548557091816	<0.0001	<0.0001	NEU
LJP009_NEU_24H:E09	DB01782	Pyrazolanthrone	0.3224031704279498	2.070026113469078	<0.0001	<0.0001	NEU
CPC016_NPC_24H:BRD-K21283037-003-06-2:10	DB00740	Riluzole	-0.3166925723127601	-2.0692667958306714	<0.0001	<0.0001	NPC
NMH002_NPC_6H:BRD-K95785537-001-19-9:10	DB03023	1-Tert-Butyl-3-(4-Chloro-Phenyl)-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine	-0.3434979449033712	-2.068293497182398	<0.0001	<0.0001	NPC
LJP007_NEU_24H:A17	DB12742	Amuvatinib	0.3252747555592382	2.064020255638222	<0.0001	<0.0001	NEU
CPC015_NPC_24H:BRD-K25394294-001-08-1:10	DB00991	Oxaprozin	0.3228261625274307	2.063675373465139	<0.0001	<0.0001	NPC
LJP007_NEU_24H:M23	DB12874	Quizartinib	-0.2931099604559194	-2.0636165918014355	<0.0001	<0.0001	NEU
CPC015_NPC_24H:BRD-K57033106-048-03-6:10	DB00792	Tripelennamine	0.302307255021302	2.0595251988217567	<0.0001	<0.0001	NPC
LJP009_NEU_24H:D04	DB11775	PF-03758309	-0.32150654182175387	-2.0579483500949727	<0.0001	<0.0001	NEU
LJP008_NEU_24H:G18	DB01254	Dasatinib	-0.30675430693600536	-2.052187627176004	<0.0001	<0.0001	NEU
LJP007_NEU_24H:P06	DB09054	Idelalisib	0.30286636955185514	2.0502097538424304	<0.0001	<0.0001	NEU
LJP007_NEU_24H:H12	DB09053	Ibrutinib	0.297644230961077	2.044908237344252	<0.0001	<0.0001	NEU
CPC012_NEU_24H:BRD-K72238567-001-12-4:10	DB04441	2-Fluoroadenosine	-0.29987033244930106	-2.03889351808759	<0.0001	<0.0001	NEU
NMH002_NPC_24H:BRD-K68202742-001-08-2:10	DB04297	Trichostatin A	-0.3356993472982655	-2.0365659551926085	<0.0001	<0.0001	NPC
NMH002_NPC_6H:BRD-K71879491-001-29-1:10	DB00982	Isotretinoin	-0.3372288990510795	-2.0362100145063025	<0.0001	<0.0001	NPC
CPC006_SKM1_6H:BRD-K64890080-001-03-9:10	DB16107	BI 2536	0.3373953569788477	2.0351905159778525	<0.0001	<0.0001	SKM1
LJP007_NEU_24H:B18	DB12200	Tivantinib	-0.34620648943155297	-2.031555771066237	<0.0001	<0.0001	NEU
LJP009_NEU_24H:N11	DB08896	Regorafenib	0.34248420912965305	2.031377718362719	<0.0001	<0.0001	NEU
CPC012_NPC_24H:BRD-A61858259-001-01-0:10	DB11721	Mitoglitazone	0.28606896765152645	2.0283467745456996	<0.0001	<0.0001	NPC
LJP008_NPC.CAS9_24H:A03	DB02546	Vorinostat	-0.33490077110060945	-2.0278777593944874	<0.0001	<0.0001	NPC.CAS9
CPC012_NEU_24H:BRD-K89626439-001-01-0:10	DB00877	Sirolimus	-0.31206205962866734	-2.026276560866632	<0.0001	<0.0001	NEU
NMH002_NPC_6H:BRD-K77947974-001-14-8:10	DB04842	Fluspirilene	0.32069724932678767	2.01960868779863	<0.0001	<0.0001	NPC
CPC014_NEU_24H:BRD-K51313569-001-02-9:10	DB09073	Palbociclib	0.33332714024757204	2.019253515422348	<0.0001	<0.0001	NEU
LJP008_NEU_24H:D02	DB09074	Olaparib	-0.3189880843912769	-2.017434592872283	<0.0001	<0.0001	NEU
LJP008_NEU_24H:M16	DB01262	Decitabine	0.30261839067252716	2.0148778554242193	<0.0001	<0.0001	NEU
NMH002_NEU_6H:BRD-K82261406-001-02-0:10	DB07374	Anisomycin	0.3632033044359556	2.0121616761656886	<0.0001	<0.0001	NEU
CPC015_NPC_24H:BRD-K09416995-001-21-7:10	DB00227	Lovastatin	0.30819402291605713	2.0112203004994598	<0.0001	<0.0001	NPC
LJP007_NEU_24H:C03	DB11800	Tivozanib	-0.2976703418755477	-2.009483866239186	<0.0001	<0.0001	NEU
LJP009_NEU_24H:D16	DB16108	TAK-715	0.31248596404290063	2.0050391426909937	<0.0001	<0.0001	NEU
LJP007_JURKAT_24H:D24	DB06616	Bosutinib	0.3308192757170391	2.0047638291845735	<0.0001	<0.0001	JURKAT
LJP008_NEU_24H:F02	DB12376	Ricolinostat	-0.30454374293757047	-2.003679158879655	<0.0001	<0.0001	NEU
CPC015_NPC_24H:BRD-A48237631-001-03-0:10	DB00305	Mitomycin	-0.31254692016738445	-1.9996461370765206	<0.0001	<0.0001	NPC
CPC018_NPC_24H:BRD-K16195444-001-01-7:10	DB00935	Oxymetazoline	0.2966052756043471	1.9977919681543865	<0.0001	<0.0001	NPC
LPROT003_NPC_6H:D01	DB11689	Selumetinib	-0.3335884398273548	-1.994339943587352	<0.0001	<0.0001	NPC
CPC012_NEU_24H:BRD-A19248578-001-03-7:10	DB08080	Latrunculin B	0.31607743625843726	1.9922324603054877	<0.0001	<0.0001	NEU
NMH002_NEU_24H:BRD-K23984367-075-10-3:10	DB15414	CM-4307	0.31712738882155406	1.9913891548920257	<0.0001	<0.0001	NEU
