term	id	nGeneIds	geneSetFdaCountsById.nodes	geneSetHash	pvalue	FDR	oddsRatio	nOverlap	Cell_Line	DrugBank_Name	DrugBank_ID
ASG003_XC.500_24H_H19_camptothecin_10uM down	0935eec2-e179-49d5-9af1-f8cc90186c31	250	[{'approved': False, 'count': 1210}]	e340ff5c-5e48-5074-9180-ac06bcd12467	3.8804964683764e-15	1.5001650638535174e-11	2.180066184074457	93	24H	camptothecin	DB04690
ASG002_HCC95_24H_P20_idarubicin_1.11uM down	2c9a09ba-7897-4c3e-99db-e3839d4126b2	250	[{'approved': True, 'count': 758}]	502a26db-a3fe-56da-9ecc-62be2ef54563	3.8804964683764e-15	1.5001650638535174e-11	2.180066184074457	93	24H	idarubicin	DB01177
ASG003_MCF7_48H_B07_oncrasin-1_10uM down	517584f6-2964-4daa-b027-e7270c41e7e8	250	[{'approved': False, 'count': 568}]	0e7161f1-deee-5f9f-89b8-b3e1ba056919	3.8804964683764e-15	1.5001650638535174e-11	2.180066184074457	93	48H	oncrasin-1	DB02940
FIBR040_MCLF056CN_6H_G09_FGIN-1-27_4uM up	c84850a4-26bb-47db-aa6e-9217066d544d	250	[{'approved': False, 'count': 376}]	c1d570ce-67e6-56fc-84a5-3185327e3fa5	3.8804964683764e-15	1.5001650638535174e-11	2.180066184074457	93	6H	FGIN-1-27	DB02880
CRCGN017_MCF10A.TP53.M_24H_C21_mitoxantrone_1.11uM down	9b862765-f517-49f0-872b-142e0867bd3b	250	[{'approved': True, 'count': 3480}]	4a236924-a0b1-511a-935a-0fedffee4d2d	3.8804964683764e-15	1.5001650638535174e-11	2.180066184074457	93	24H	mitoxantrone	DB01204
REP.A012_A375_24H_N04_BMS-299897_0.37uM down	5d400134-f8cc-43a8-a312-5186d0108d88	250	[{'approved': False, 'count': 534}]	5b9309ff-e7fc-535f-a042-f945ef1f8e90	3.8804964683764e-15	1.5001650638535174e-11	2.180066184074457	93	24H	BMS-299897	DB15773
REP.A005_HELA_24H_P13_phenformin_10uM up	83c27133-f57c-4f79-ac0e-8003d3231407	250	[{'approved': False, 'count': 330}]	08261f67-1aab-5f41-a416-67e9da83a6ae	3.8804964683764e-15	1.5001650638535174e-11	2.180066184074457	93	24H	phenformin	DB00914
LKCP002_U2OS_6H_O22_firategrast_10uM up	970f17f4-edef-4cd9-8437-d28e22388774	250	[{'approved': False, 'count': 334}]	980c7b5c-412e-538e-9926-a5f9fb6e5a2b	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	6H	firategrast	DB12732
LJP009_HME1_24H_I21_alectinib_1.11uM down	07bb50b0-9e86-4ead-8f42-902b3a176446	250	[{'approved': False, 'count': 1118}]	7b5f3ddd-0846-57d0-878d-9bdb5997e4b9	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	24H	alectinib	DB11363
LCP001_MCF10A.PIK3CA.HH_24H_M19_topotecan_10uM down	62b60a61-ce66-4032-9747-8649bb9b7157	250	[{'approved': True, 'count': 310}]	d1e4acf7-ccb9-5a7f-a77d-96becee729df	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	24H	topotecan	DB01030
REP.B008_A375_24H_A07_daunorubicin_2.22uM down	069f006c-39cb-401e-8c6c-5909b3994f43	250	[{'approved': True, 'count': 1244}]	50993d1f-243f-59be-82f9-a89c3fc36733	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	24H	daunorubicin	DB00694
REP.B009_THP1_24H_O16_cimetidine_0.08uM up	be93bfc4-5298-4d7d-8174-cd0399dda99a	250	[{'approved': True, 'count': 566}]	0f6929eb-ba7b-5f09-bb89-b115f563a0a4	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	24H	cimetidine	DB00501
ERG011_VCAP_24H_F20_camptothecin_10uM down	2bd58b22-b200-4ce9-8f22-7d8cd7d8af09	250	[{'approved': False, 'count': 1210}]	4a4605d7-f565-532f-9e24-9300f78e6ddc	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	24H	camptothecin	DB04690
MUC.CP004_MCF7_6H_J21_camptothecin_1.11uM down	0357156a-b068-44bd-a740-2c10585888eb	250	[{'approved': False, 'count': 1210}]	4267cb75-a183-577b-ac50-4eb366146f95	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	6H	camptothecin	DB04690
ERG014_VCAP_24H_I15_geldanamycin_10uM down	f435a2a9-d9e4-4a46-8c1d-d65893da5d67	250	[{'approved': False, 'count': 3068}]	d6fb8b4c-1199-5ad3-9bb0-409b84874121	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	24H	geldanamycin	DB02424
CPC011_A549_6H_D23_irinotecan_10uM down	45e449d6-cd14-4d9c-a50a-32a0ec0c0186	250	[{'approved': True, 'count': 416}]	34073058-a992-5875-8846-b7b2d0b69740	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	6H	irinotecan	DB00762
LKCP002_U2OS_24H_O23_firategrast_1.11uM up	463098a8-d764-4e77-83aa-c0061e952def	250	[{'approved': False, 'count': 334}]	df367414-b458-5876-924c-36b27f2a8425	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	24H	firategrast	DB12732
EMU001_K562_24H_C20_mitoxantrone_2.5uM down	f979c800-06b3-4613-8d04-c689a5df1cdc	250	[{'approved': True, 'count': 3480}]	eb9f861e-c75d-5e2f-a959-bd692fc44a73	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	24H	mitoxantrone	DB01204
FIBR038_MCLF035SZ_6H_I02_melatonin_40uM up	895642d2-e565-4be9-8761-6d870ee91345	250	[{'approved': False, 'count': 592}]	9efc6d3e-c50e-5424-a1e2-b99fcb4e0ef4	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	6H	melatonin	DB01065
REP.A004_HA1E_24H_L12_saracatinib_0.04uM down	5cbd95f0-fb57-4030-ae0d-6fe4c841474b	250	[{'approved': False, 'count': 1458}]	05958e87-c8cd-56e6-bb33-b784bb2a15aa	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	24H	saracatinib	DB11805
CPC006_HT115_6H_L23_SN-38_0.37uM down	ab3db24d-e161-4e9d-98ad-1f3c406fd9b4	250	[{'approved': False, 'count': 518}]	a4dc3ea9-331d-546f-9099-33006f26bdbb	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	6H	SN-38	DB02515
ASG003_XC.P910_24H_H19_camptothecin_10uM down	8e47f503-8dde-469d-b4fc-bc313343012b	250	[{'approved': False, 'count': 1210}]	a15c0111-b073-522e-8723-b9eec334c80e	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	24H	camptothecin	DB04690
RAD001_MCF7_6H_H14_camptothecin_10uM down	3a473375-05aa-4542-8e5e-5ebd57f16a3c	250	[{'approved': False, 'count': 1210}]	2f2f869b-5c6c-561d-8dd4-28ff768b30ed	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	6H	camptothecin	DB04690
RAD001_PC3_6H_H18_camptothecin_0.125uM down	84002dd4-a258-4c69-bec2-5b4d307484a7	250	[{'approved': False, 'count': 1210}]	9798dde4-0516-5533-a8fe-66fc9f5749ef	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	6H	camptothecin	DB04690
LJP001_BT20_6H_O06_torin-2_2.22uM up	fed08daa-ba8b-4ad4-92d3-2d1aa3f0210b	250	[{'approved': False, 'count': 360}]	0ea5b12b-d88f-57b0-b11e-ffb0cb215055	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	6H	torin-2	DB02434
ERBB2001_XC_24H_A13_mitoxantrone_10uM down	b8666368-c47c-40c9-9ce1-0c9df516ddac	250	[{'approved': True, 'count': 3480}]	5059aaea-1ff6-558b-9efa-2f91f3c287cd	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	24H	mitoxantrone	DB01204
ASG002_PC3_24H_M13_mitomycin-c_10uM down	239b13d0-ca4b-4fed-b571-a6adb0edd82c	250	[{'approved': True, 'count': 920}]	3e1ca9f7-bc02-521b-82c1-90cc9a7dc37e	1.191859145906189e-14	4.131626517142838e-11	2.156624612202689	92	24H	mitomycin-c	DB00305
AICHI002_OCILY19_24H_N01_PF-05212384_10uM up	a269aa19-e06f-4400-9eca-f057758387fb	250	[{'approved': False, 'count': 192}]	b261a568-89a5-5c36-b54e-75bc5ee03143	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	24H	PF-05212384	DB15396
CPC006_PC3_6H_E13_importazole_60uM down	c1697b6d-f4ea-4193-9841-45681ecb9fe1	250	[{'approved': False, 'count': 386}]	8831b423-4d17-57f5-b514-b2b2c8e66021	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	6H	importazole	DB12172
ASG003_A549_6H_H21_camptothecin_0.12uM down	150f526d-ecae-40cf-ad72-b6b0a7cd5127	250	[{'approved': False, 'count': 1210}]	355207f8-22c8-58a6-b224-849bf34ad63a	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	6H	camptothecin	DB04690
PAC039_U2OS_6H_M19_BRD-K30105551_10uM down	70744574-a1e2-48fc-a87a-2b0a0e5901fc	250	[{'approved': False, 'count': 2}]	3082e22b-68ff-5f1e-a35d-f97c54d7c6c7	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	6H	BRD-K30105551	DB05188
REP.A015_HA1E_24H_M24_niacin_0.04uM up	21a2e6e5-5ba0-4c9e-bce2-44428b28209f	250	[{'approved': True, 'count': 340}]	aa489bd2-b30c-543c-9c1f-caf9955ec668	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	24H	niacin	DB00627
ASG003_XC.P914_24H_F17_idarubicin_1.11uM down	e36d8abb-0933-43b7-a790-ac22be8380dc	250	[{'approved': True, 'count': 758}]	f0ddb171-1f66-58da-af61-91913fd5e6b6	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	24H	idarubicin	DB01177
ASG003_A549_6H_F16_idarubicin_12uM down	7551a9e1-7596-4acf-99cc-59421c553dea	250	[{'approved': True, 'count': 758}]	f846c6e1-e507-5c83-9a10-8d1d854ec54c	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	6H	idarubicin	DB01177
TSAI001_152NPC2_XH_N23_geldanamycin_10uM down	4ac8a37a-7f90-484a-8158-a8ce3a6238d5	250	[{'approved': False, 'count': 3068}]	a79cc536-cc0d-5b7a-9698-47474d5189d6	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	XH	geldanamycin	DB02424
LKCP001_A549_24H_K13_dinaciclib_10uM down	ba5b2300-c397-475a-a381-8d595afef21c	250	[{'approved': False, 'count': 812}]	42d7db0a-0e1e-5871-981c-e97c8f59de97	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	24H	dinaciclib	DB12021
PBIOA022_HEPG2_24H_G16_withaferin-a_10uM down	356f4f17-f721-45af-966b-0faf521d0030	250	[{'approved': False, 'count': 1816}]	199f31f8-6ff4-54a0-bb3b-7469c704226b	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	24H	withaferin-a	DB14450
CPC016_NPC_24H_J06_loxapine_10uM down	6f6cb0f3-4873-4874-a5aa-87a01529066b	250	[{'approved': True, 'count': 158}]	c4b42c78-457e-5234-aa8d-de5eed972b27	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	24H	loxapine	DB00408
REP.B016_JURKAT_24H_E15_tetrindole_0.25uM up	3f25c1f5-9a8c-4e65-bfe9-5f6af3267c34	250	[{'approved': False, 'count': 468}]	cdd577ae-4b9b-5223-9bf2-39949c8422cf	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	24H	tetrindole	DB04532
ASG003_XC.P912_24H_F17_idarubicin_1.11uM down	e532b817-2907-47ec-8b1e-0ef41c0fecf6	250	[{'approved': True, 'count': 758}]	ddf92852-dd8c-5361-a02e-2b44e4dc95da	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	24H	idarubicin	DB01177
FIBR023_MCLF126CN_6H_K04_BMS-299897_4uM up	3ed94656-8f78-477c-bfea-89a073c2b32c	250	[{'approved': False, 'count': 534}]	b83a366e-5c8a-50c0-868e-0bf7d287882b	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	6H	BMS-299897	DB15773
CPC002_HCC515_24H_J12_camptothecin_10uM down	73ecab52-8cee-47e3-bc07-a391330f56cd	250	[{'approved': False, 'count': 1210}]	7c4bda29-71b6-50b2-9a98-148fadb1a558	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	24H	camptothecin	DB04690
PBIOA017_HA1E_24H_G16_withaferin-a_10uM down	a521dafb-cccf-44eb-9c41-619616c2be71	250	[{'approved': False, 'count': 1816}]	f715b402-dee8-5892-a795-92774efd746c	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	24H	withaferin-a	DB14450
REP.A008_HA1E_24H_O13_SN-38_10uM down	679799a2-5071-4e3a-9069-227d1d3f9db3	250	[{'approved': False, 'count': 518}]	8d655efc-1bf6-5aba-9e01-45524b7a4c1b	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	24H	SN-38	DB02515
FIBR039_MCLF056CN_6H_K03_riluzole_4uM up	36caba01-a4d5-4599-9385-191889607487	250	[{'approved': True, 'count': 564}]	ce4a5f68-c2f9-5327-be66-c51e8a330a52	3.595628157103121e-14	1.0968659818415276e-10	2.13318304033092	91	6H	riluzole	DB00740
RAD001_MCF7_24H_H18_camptothecin_0.125uM down	c81eaf86-db8a-4c3b-a74b-8772522aefce	250	[{'approved': False, 'count': 1210}]	f4081609-6c06-5e65-97e1-dd06a35e92a9	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	camptothecin	DB04690
TSAI002_NPC-4_XH_E21_geldanamycin_10uM down	0aad0fdb-214f-4040-acc3-024af32bce3b	250	[{'approved': False, 'count': 3068}]	cffe163b-51be-561a-8d71-02276180997c	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	XH	geldanamycin	DB02424
REP.A013_MDAMB231_24H_D08_camptothecin_3.33uM down	4a9d81ee-f64b-4f0c-8a6b-8e42b32bb0c1	250	[{'approved': False, 'count': 1210}]	87300e4d-d57a-585c-bc8e-eb1d1c6fa65d	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	camptothecin	DB04690
FIBR012_MCLF015CN_6H_O19_clozapine_4uM down	44d5e982-0600-48b2-9ac4-1e3df1c7baff	250	[{'approved': True, 'count': 578}]	bd454022-64a2-5529-af23-d751cec29102	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	6H	clozapine	DB00363
DOSVAL004_HEPG2_24H_O05_withaferin-a_10uM down	f9ab135f-0c90-49db-a249-0cb7f67ab1cf	250	[{'approved': False, 'count': 1816}]	85165530-73fc-5b89-b90a-6ad84dd29f4d	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	withaferin-a	DB14450
REP.B028_THP1_24H_K19_brequinar_2.22uM down	28a14236-909a-49c8-afa6-62b89ddba4a9	250	[{'approved': False, 'count': 348}]	052cd13b-799c-5e96-a782-16670b48f59c	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	brequinar	DB03523
CVD001_HUH7_6H_G19_ryuvidine_10uM down	3fa64fee-70b0-4ffd-8811-ef3bf0c65143	250	[{'approved': False, 'count': 60}]	1f1a09fb-2d78-5ecd-959c-ec83b4ca95fc	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	6H	ryuvidine	DB15228
AICHI002_KMS34_24H_D01_copanlisib_10uM up	0feb6e16-9200-42dd-b599-0152088633dd	250	[{'approved': True, 'count': 192}]	02492e2f-170c-507b-a02b-b9470dad50ef	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	copanlisib	DB12483
ASG002_NCIH1437_24H_H08_camptothecin_1.11uM down	3bc67d99-45b9-44af-a72c-52696b4877fe	250	[{'approved': False, 'count': 1210}]	11346ab7-01b8-592f-828d-6bab80bb2407	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	camptothecin	DB04690
ASG003_WA09.AST_24H_H19_camptothecin_10uM down	2595714d-e3fd-4de9-ada5-2f9b1e55be38	250	[{'approved': False, 'count': 1210}]	b8c203a9-f4f7-58eb-ad7c-08ee15a5763f	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	camptothecin	DB04690
LJP006_SKBR3_24H_G13_withaferin-a_10uM down	daa8f93d-86a5-4b25-92c1-bf3438684e05	250	[{'approved': False, 'count': 1816}]	5f114011-9488-511a-8ffe-19ff4b90bb0d	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	withaferin-a	DB14450
LJP005_MDAMB231_24H_G13_withaferin-a_10uM down	0434e067-abac-43a5-a20f-9374a1dc7a3b	250	[{'approved': False, 'count': 1816}]	5b27429b-f720-5e20-9fcd-d33727b9a9cf	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	withaferin-a	DB14450
PBIOA008_XC.R10_24H_G16_withaferin-a_10uM down	cb861309-0c0b-4517-b744-50461f17cb87	250	[{'approved': False, 'count': 1816}]	d1f26c6c-3b7f-5573-a8e1-3a5bc18509fb	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	withaferin-a	DB14450
MOAR009_NCIH2110_24H_C03_tadalafil_1.11uM down	16e83777-ddb6-4833-9c99-3c472549b3fd	250	[{'approved': True, 'count': 544}]	c47b91bf-e58d-5d88-bce2-3f93afc02c8d	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	tadalafil	DB00820
REP.B005_PC3_24H_P24_benzbromarone_0.01uM up	783cbdc0-fdd6-42ae-a33d-2802659b66de	250	[{'approved': False, 'count': 500}]	572c2874-3826-586c-8959-95ca5dbe72a2	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	benzbromarone	DB12319
REP.A008_HELA_24H_A09_daunorubicin_1.11uM down	d4492afd-6153-46f8-ae0d-08fdb4ecb0d2	250	[{'approved': True, 'count': 1244}]	eee5ee3c-8a82-5dcb-9f0e-e61bee74327c	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	daunorubicin	DB00694
CPC006_MCF7_24H_N05_RITA_10uM down	69707a40-c44e-40a4-b6f6-b1e334094d13	250	[{'approved': True, 'count': 910}]	d60fdd61-4b29-5a99-94a1-20c2007a61f8	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	RITA	DB04911
FIBR034_MCLF100SZ_6H_P05_TGX-115_4uM up	47ccc982-33b1-40cf-922c-c4958bc016ac	250	[{'approved': False, 'count': 200}]	6c6be3d2-900d-506b-94ec-1a8fbb8cbdc1	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	6H	TGX-115	DB05552
CPD001_MCF7_24H_H21_camptothecin_10uM down	f05885fc-21f3-45f8-9f33-2b886da6d3f0	250	[{'approved': False, 'count': 1210}]	5e862c57-03a1-524f-964c-b310db3477b2	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	camptothecin	DB04690
ERG005_VCAP_6H_J07_LY-294002_4uM up	f579dbc7-1090-4225-883b-b6b52ba4c5d8	250	[{'approved': False, 'count': 1580}]	a2cd6dee-22e6-5df8-ae10-23e48d38a000	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	6H	LY-294002	DB02656
CPC006_SKLU1_6H_L23_SN-38_0.37uM down	2994b4ad-63be-45f4-b9e4-87624eced22f	250	[{'approved': False, 'count': 518}]	427dc577-90e6-50e6-9d13-a1bf148bd30d	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	6H	SN-38	DB02515
CPC006_VCAP_6H_E13_importazole_60uM down	910f2fa0-cd27-4d06-9075-febc43fe2346	250	[{'approved': False, 'count': 386}]	2cd92122-c7c5-5f25-a370-1e4825a52a7a	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	6H	importazole	DB12172
DOSVAL002_HEPG2_24H_O05_withaferin-a_10uM down	957899be-4cc9-457e-8824-44ef05df9faf	250	[{'approved': False, 'count': 1816}]	fec7a621-1915-5041-8b43-b30bb5733d76	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	withaferin-a	DB14450
FIBR014_MCLF162SZ_6H_P12_flutamide_4uM up	7c27f601-94fb-4432-8639-85b35cf3a50f	250	[{'approved': True, 'count': 740}]	534214d3-5999-57dc-80f7-fe38ba11cc09	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	6H	flutamide	DB00499
CPC006_HT29_24H_E13_importazole_60uM down	e4eb12c5-d27c-4822-b816-80386111d2c9	250	[{'approved': False, 'count': 386}]	855a7f77-9a61-5e5c-ba8a-3d7ad0823d19	1.0653883171277417e-13	2.82387653304662e-10	2.109741468459152	90	24H	importazole	DB12172
ASG003_XC.P936_24H_H19_camptothecin_10uM down	677e5d91-11bb-4262-a149-63ddc8ccc7cb	250	[{'approved': False, 'count': 1210}]	d4db3ed5-5068-5b45-b828-4e99c5fb0c0e	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	24H	camptothecin	DB04690
ERG005_VCAP_48H_J12_thioridazine_4uM down	cf242b1d-e347-4ed8-b185-7cf9cd0ae664	250	[{'approved': True, 'count': 1444}]	42d9a18c-88ad-5567-b1b2-e5485abde478	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	48H	thioridazine	DB00679
CPC016_NPC_24H_C12_cephaeline_10uM up	4165eba6-8c7a-4324-bdfa-0c77b7002595	250	[{'approved': False, 'count': 34}]	d9120e9c-f1b7-51fb-9579-7cbdb9da1a90	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	24H	cephaeline	DB00567
ERG005_VCAP_48H_I04_alvespimycin_1.11uM up	1391b1b2-6f5f-46ac-a440-8e0bb32047dd	250	[{'approved': False, 'count': 406}]	8ee64b0c-161f-5068-88e5-49af2f98aed8	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	48H	alvespimycin	DB12442
CPC006_HT29_24H_A15_narciclasine_10uM up	ff708993-0805-4efd-8206-2b6c5d314651	250	[{'approved': False, 'count': 332}]	cde9df48-9514-5d72-80da-02b613663b54	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	24H	narciclasine	DB09009
FIBR005_MCLF033SZ_6H_K06_linoleic-acid_40uM down	0a08905e-dceb-4fc8-b543-f214cfec1337	250	[{'approved': False, 'count': 114}]	6aaaf83c-51f7-531a-b774-95fbba1f7e34	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	6H	linoleic-acid	DB14104
LRS001_PHH.MGH_24H_H07_mitomycin-c_10uM down	c5882e67-46dd-4ee7-a5ae-b3e22db7c355	250	[{'approved': True, 'count': 920}]	eefece4b-dcd6-5930-894b-3bae53eaa358	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	24H	mitomycin-c	DB00305
FIBR038_MCLF035SZ_6H_C04_SN-38_0.04uM down	9310833e-2c76-4819-9379-f31a76f14e0f	250	[{'approved': False, 'count': 518}]	a1e5a578-872d-5e5d-99c1-114f20c505ae	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	6H	SN-38	DB02515
FIBR041_MCLF0067SZ_6H_C04_SN-38_0.04uM down	ea3d52ab-15fa-4000-a4d1-d9da73a16f67	250	[{'approved': False, 'count': 518}]	4570339a-c6ff-5f92-a288-dafffe59cc11	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	6H	SN-38	DB02515
RAD001_A549_6H_H18_camptothecin_0.125uM down	36b8ab9f-f976-4dc4-9e13-35988d8ec151	250	[{'approved': False, 'count': 1210}]	68442721-38cd-51c7-a85b-0f792152a1a4	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	6H	camptothecin	DB04690
CPC017_MCF7_24H_E13_YC-1_10uM down	09a43bf4-828c-468a-96fd-6bde2b98c486	250	[{'approved': False, 'count': 64}]	d287c16a-4dd8-5c8e-bdaa-b5859ccae00f	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	24H	YC-1	DB16433
CPC006_SNU1040_6H_L23_SN-38_0.37uM down	fc70cd9c-a2d4-4b62-ab70-9d201eae741e	250	[{'approved': False, 'count': 518}]	12b71e88-aa5d-56b8-a840-43b9ff4436e1	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	6H	SN-38	DB02515
CPC006_EFO27_6H_C16_menadione_10uM down	be689dc2-457d-46f8-9034-b2f5eb6cfc28	250	[{'approved': True, 'count': 554}]	3b0949a2-d671-5dac-9143-29510589879c	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	6H	menadione	DB00170
FIBR039_MCLF056CN_6H_I18_PI-103_0.2uM up	84b84d66-5d45-400d-be57-98b2feee5db1	250	[{'approved': False, 'count': 1394}]	04af5aa7-db0e-5907-8334-40bba476bb90	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	6H	PI-103	DB15016
FIBR023_MCLF126CN_6H_F09_valproic-acid_625uM up	5711f8fa-323c-4c0d-aff4-54b8ba892ece	250	[{'approved': True, 'count': 1088}]	87024cc1-e7a8-55b3-b338-7465dce97aec	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	6H	valproic-acid	DB00313
CEGS001_NPC.179_24H_H20_topotecan_12.5uM down	7c5a4e8f-7e9d-49d3-8e09-64e44fd276ab	250	[{'approved': True, 'count': 310}]	05a782ef-ca27-55b7-8a17-2bfe4a2425a9	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	24H	topotecan	DB01030
MOAR010_MELHO_24H_M01_CO-101244_10uM down	f2538dfa-24ea-47fb-b55b-f845fbc98a25	250	[{'approved': False, 'count': 174}]	74f9667b-088c-5524-8860-66e21c97fbf0	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	24H	CO-101244	DB13085
CPC011_MCF7_6H_B07_topotecan_10uM down	3eafdc79-48aa-4946-8ec5-4cd8ac846f21	250	[{'approved': True, 'count': 310}]	af86b49e-5c7b-5e6f-8014-9f91463071df	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	6H	topotecan	DB01030
ERBB2001_A549_24H_A13_mitoxantrone_10uM down	9317aa60-55a2-4e7a-bafa-48850da31b89	250	[{'approved': True, 'count': 3480}]	2c008e74-9375-5b27-aca7-956516681432	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	24H	mitoxantrone	DB01204
MOAR010_GI1_24H_H22_disulfiram_10uM down	ad150d0a-e87a-4543-bd87-385dab198525	250	[{'approved': True, 'count': 478}]	d17a7c87-2702-512b-8893-45c4e43646d4	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	24H	disulfiram	DB00822
AICHI001_HBL1_4H_C08_TAK-715_2.5uM down	ce49ebe4-4962-4a05-8082-5d0eb1c4dc5d	250	[{'approved': False, 'count': 1012}]	4324be47-71c9-5b89-86bb-c14fada17b37	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	4H	TAK-715	DB16108
AICHI001_OCILY10_24H_F23_midostaurin_0.04uM down	6b593803-0c0d-4240-bc70-d707adc18c95	250	[{'approved': True, 'count': 780}]	5211e7b9-f534-581e-9c9a-3e9ed7c1133f	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	24H	midostaurin	DB06595
FIBR024_MCLF126CN_6H_A08_importazole_4uM down	215fa7d9-4462-4e4e-9a96-f89a54fbea2f	250	[{'approved': False, 'count': 386}]	128f0f9d-65e8-5e5e-8be2-ae3e2eb52e1f	3.1002342190482296e-13	7.154867226809099e-10	2.086299896587384	89	6H	importazole	DB12172
