ID1	ID2	Name1	Name2	Separation	ATC_Codes1	ATC_Codes2	Reported_Interaction	Reported_Combination
DB00938	DB00641	Salmeterol	Simvastatin	0.5	R	C, A	False	False
DB00824	DB01067	Enprofylline	Glipizide	0.5		A	False	False
DB01030	DB09241	Topotecan	Methylene blue	0.5	L	V	False	False
DB01030	DB06266	Topotecan	Lonidamine	0.5	L	L	False	False
DB09241	DB00541	Methylene blue	Vincristine	0.5	V	L	False	False
DB09241	DB06448	Methylene blue	Lonafarnib	0.5	V		False	False
DB00197	DB00679	Troglitazone	Thioridazine	0.5	A	N	False	False
DB09241	DB04868	Methylene blue	Nilotinib	0.5	V	L	False	False
DB00641	DB02910	Simvastatin	Octanoyl-Coenzyme A	0.5	C, A		False	False
DB01030	DB01202	Topotecan	Levetiracetam	0.5	L	N	False	False
DB06266	DB02910	Lonidamine	Octanoyl-Coenzyme A	0.5	L		False	False
DB01030	DB08910	Topotecan	Pomalidomide	0.5	L	L	True	False
DB01030	DB06448	Topotecan	Lonafarnib	0.5	L		False	False
DB01030	DB01067	Topotecan	Glipizide	0.5	L	A	False	False
DB01030	DB04868	Topotecan	Nilotinib	0.5	L	L	False	False
DB01030	DB00641	Topotecan	Simvastatin	0.5	L	C, A	False	False
DB09241	DB01092	Methylene blue	Ouabain	0.5	V	C	False	False
DB03496	DB01202	Alvocidib	Levetiracetam	0.5		N	False	False
DB03496	DB08910	Alvocidib	Pomalidomide	0.5		L	False	False
DB03496	DB00482	Alvocidib	Celecoxib	0.5		C, L, G, M	False	False
DB08911	DB00480	Trametinib	Lenalidomide	0.5	L	L	False	False
DB01041	DB00679	Thalidomide	Thioridazine	0.5	L	N	False	False
DB00482	DB01092	Celecoxib	Ouabain	0.5	C, L, G, M	C	False	False
DB03496	DB09241	Alvocidib	Methylene blue	0.5		V	False	False
DB00641	DB00541	Simvastatin	Vincristine	0.5	C, A	L	False	False
DB01092	DB08910	Ouabain	Pomalidomide	0.5	C	L	False	False
DB07374	DB01202	Anisomycin	Levetiracetam	0.5		N	False	False
DB07374	DB00482	Anisomycin	Celecoxib	0.5		C, L, G, M	False	False
DB07374	DB09241	Anisomycin	Methylene blue	0.5		V	False	False
DB00641	DB06448	Simvastatin	Lonafarnib	0.5	C, A		True	False
DB00273	DB00541	Topiramate	Vincristine	0.5	N	L	False	False
DB00273	DB02910	Topiramate	Octanoyl-Coenzyme A	0.5	N		False	False
DB06448	DB06266	Lonafarnib	Lonidamine	0.5		L	False	False
DB01202	DB08877	Levetiracetam	Ruxolitinib	0.5	N	L	False	False
DB00482	DB00541	Celecoxib	Vincristine	0.5	C, L, G, M	L	False	False
DB00741	DB06448	Hydrocortisone	Lonafarnib	0.5	C, H, D, R, S, A		False	False
DB01202	DB00541	Levetiracetam	Vincristine	0.5	N	L	False	False
DB01202	DB06448	Levetiracetam	Lonafarnib	0.5	N		False	False
DB08911	DB06266	Trametinib	Lonidamine	0.5	L	L	False	False
DB01202	DB00762	Levetiracetam	Irinotecan	0.5	N	L	False	False
DB01202	DB01092	Levetiracetam	Ouabain	0.5	N	C	False	False
DB01092	DB06266	Ouabain	Lonidamine	0.5	C	L	False	False
DB01092	DB01067	Ouabain	Glipizide	0.5	C	A	False	False
DB01092	DB00273	Ouabain	Topiramate	0.5	C	N	False	False
DB01092	DB00480	Ouabain	Lenalidomide	0.5	C	L	False	False
DB01202	DB04868	Levetiracetam	Nilotinib	0.5	N	L	False	False
DB00938	DB00203	Salmeterol	Sildenafil	0.4999999999999998	R	G	True	False
DB00938	DB00862	Salmeterol	Vardenafil	0.4999999999999998	R	G	True	False
DB01115	DB02659	Nifedipine	Cholic Acid	0.4994868637110017	C	A	False	False
DB00824	DB00924	Enprofylline	Cyclobenzaprine	0.49444444444444446		M	False	False
DB03496	DB12010	Alvocidib	Fostamatinib	0.4938672438672438		B	False	False
DB06595	DB00543	Midostaurin	Amoxapine	0.49338624338624326	L	N	False	False
DB00313	DB00458	Valproic acid	Imipramine	0.4930555555555556	N	N	True	False
DB02424	DB00734	Geldanamycin	Risperidone	0.4916666666666667		N	False	False
DB08911	DB00201	Trametinib	Caffeine	0.4910714285714286	L	V, N, R	False	False
DB03496	DB01041	Alvocidib	Thalidomide	0.49019607843137236		L	False	False
DB00824	DB00458	Enprofylline	Imipramine	0.48750000000000004		N	False	False
DB09241	DB01115	Methylene blue	Nifedipine	0.4874999999999998	V	C	False	False
DB00924	DB08059	Cyclobenzaprine	Wortmannin	0.48611111111111116	M		True	False
DB00482	DB01791	Celecoxib	Piclamilast	0.48611111111111116	C, L, G, M		False	False
DB06595	DB00734	Midostaurin	Risperidone	0.48611111111111094	L	N	False	False
DB00273	DB12010	Topiramate	Fostamatinib	0.48425430778371936	N	B	False	False
DB00273	DB00458	Topiramate	Imipramine	0.4829545454545454	N	N	True	False
DB00363	DB00783	Clozapine	Estradiol	0.48288204170557103	N	G	False	False
DB01041	DB12010	Thalidomide	Fostamatinib	0.48279827982798285	L	B	True	False
DB12010	DB01115	Fostamatinib	Nifedipine	0.4816546613677759	B	C	True	False
DB00363	DB08910	Clozapine	Pomalidomide	0.4814814814814814	N	L	True	False
DB00313	DB00939	Valproic acid	Meclofenamic acid	0.47936507936507944	N	M	False	False
DB01067	DB00543	Glipizide	Amoxapine	0.479296066252588	A	N	False	False
DB09241	DB00543	Methylene blue	Amoxapine	0.479296066252588	V	N	False	False
DB00393	DB01041	Nimodipine	Thalidomide	0.4791666666666665	C	L	True	False
DB00270	DB00458	Isradipine	Imipramine	0.4782066052227343	C	N	True	False
DB12010	DB00783	Fostamatinib	Estradiol	0.47733443457127667	B	G	False	False
DB00499	DB09068	Flutamide	Vortioxetine	0.4761904761904763	L	N	False	False
DB01202	DB00270	Levetiracetam	Isradipine	0.4761904761904763	N	C	False	False
DB02424	DB00270	Geldanamycin	Isradipine	0.4761904761904763		C	False	False
DB00499	DB00270	Flutamide	Isradipine	0.4761904761904763	L	C	False	False
DB00783	DB00543	Estradiol	Amoxapine	0.47619047619047605	G	N	False	False
DB00363	DB00480	Clozapine	Lenalidomide	0.4761051373954599	N	L	True	False
DB01202	DB00924	Levetiracetam	Cyclobenzaprine	0.4747474747474749	N	M	True	False
DB00246	DB00480	Ziprasidone	Lenalidomide	0.47435897435897423	N	L	False	False
