term	id	nGeneIds	geneSetFdaCountsById.nodes	geneSetHash	pvalue	FDR	oddsRatio	nOverlap	Cell_Line	DrugBank_Name	DrugBank_ID
AICHI001_SKMEL5_24H_C01_tozasertib_10uM up	19e06630-ce85-45d0-aa8e-f095e19a9158	250	[{'approved': False, 'count': 2138}]	83669284-c8af-5007-a39a-09ef11bf8bf2	6.821951931601408e-13	2.8053688874020834e-09	1.8434819277108434	108	24H	tozasertib	DB12062
PBIOA022_HEPG2_24H_G16_withaferin-a_10uM down	356f4f17-f721-45af-966b-0faf521d0030	250	[{'approved': False, 'count': 1816}]	199f31f8-6ff4-54a0-bb3b-7469c704226b	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	24H	withaferin-a	DB14450
MOAR005_PC3_24H_I15_pomalidomide_1.11uM up	fc1a1caa-de6c-420c-91f0-76996fc36719	250	[{'approved': True, 'count': 324}]	ab365126-978e-5eb5-8bb8-202ff508afdb	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	24H	pomalidomide	DB08910
ASG002_RCC10RGB_24H_H07_camptothecin_10uM down	596c097f-ec61-4af1-a9f8-84b60ffb1fcb	250	[{'approved': False, 'count': 1210}]	ebbb9977-0fb2-5120-8de7-6d8e1e2ff2b7	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	24H	camptothecin	DB04690
CPC015_NPC_24H_E16_ouabain_10uM up	ee714a09-a155-448f-adfb-66bdce291059	250	[{'approved': False, 'count': 196}]	0647dd8c-a3db-54c6-b4b6-619c0ddcdae4	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	24H	ouabain	DB01092
FIBR034_MCLF100SZ_6H_A19_ziprasidone_4uM down	b1382fac-ea7d-4027-aa1b-5cb26310a29a	250	[{'approved': True, 'count': 426}]	0b7083ab-1200-5ddd-a473-78b6c2e4602f	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	6H	ziprasidone	DB00246
DOSVAL002_HEPG2_24H_O05_withaferin-a_10uM down	957899be-4cc9-457e-8824-44ef05df9faf	250	[{'approved': False, 'count': 1816}]	fec7a621-1915-5041-8b43-b30bb5733d76	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	24H	withaferin-a	DB14450
ENR001_NPC_24H_O12_Z-154373220_0.04uM up	7265cfc3-88d0-4cbc-a93f-9ccc4d03bbc6	250	[{'approved': False, 'count': 24}]	99505073-3471-5417-8842-4c5c7da2d0ec	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	24H	Z-154373220	DB08396
CRCGN017_MCF10A.TP53.M_24H_B21_1-NITROPYRENE_12uM up	01eb051a-fb00-4193-b7e5-fb1b1533d664	250	[{'approved': False, 'count': 12}]	0f6b9d08-9333-5985-a83a-0ec54cd0462c	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	24H	1-NITROPYRENE	DB08463
REP.B001_A375_24H_I21_ramelteon_0.25uM down	9e6a6799-2092-4921-9633-a26b47738a88	250	[{'approved': True, 'count': 300}]	f124ae58-3fae-50df-8a06-908eddfa94a2	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	24H	ramelteon	DB00980
REP.A007_A375_24H_N19_calpeptin_10uM down	ad731298-3f2c-4c41-9794-0ce368c278f8	250	[{'approved': False, 'count': 330}]	0fd5601d-99e7-5ff3-a054-30dce67f47d7	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	24H	calpeptin	DB05098
RAD001_PC3_6H_H15_camptothecin_3.33uM down	3fa3d88d-769c-4dcc-ab96-06b9b109949c	250	[{'approved': False, 'count': 1210}]	037ea2d9-fdaf-55b0-a2f0-4ba2f227a266	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	6H	camptothecin	DB04690
REP.A008_HELA_24H_O13_SN-38_10uM down	7dc52181-7c5a-40d5-86c2-aa4168a055d0	250	[{'approved': False, 'count': 518}]	9de44ac1-acc1-5fe5-9a68-15240716e922	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	24H	SN-38	DB02515
ERG005_VCAP_6H_D02_wortmannin_4uM up	0364fa7f-44ff-4e47-b66a-a079af413ae2	250	[{'approved': False, 'count': 3340}]	28a95703-20b0-5119-b38d-9fda0f5b20f0	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	6H	wortmannin	DB08059
REP.B014_MCF10A_24H_I05_idelalisib_0.03uM up	5a33e77f-bf81-4a37-80ff-c56288e33ef4	250	[{'approved': True, 'count': 1250}]	4defa2f5-a59a-537b-8fba-797d317fc92c	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	24H	idelalisib	DB09054
CPC006_SNUC5_6H_L23_SN-38_0.37uM down	63992174-0b02-41d3-babf-dcf6d0b68ac8	250	[{'approved': False, 'count': 518}]	b281ee91-0abf-5827-a3c6-c49f8c13449d	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	6H	SN-38	DB02515
ASG002_SNU407_24H_L21_simvastatin_0.12uM up	ff122d5e-e097-4c7d-adeb-0ae337459cc1	250	[{'approved': True, 'count': 1300}]	f33a041c-7f8a-5b8b-843a-9124b57e4ba3	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	24H	simvastatin	DB00641
CPC006_PC3_6H_L23_SN-38_0.37uM down	68e3d409-32a1-447b-925c-5c2a857a8bdf	250	[{'approved': False, 'count': 518}]	870215af-bb65-5c66-a1e2-5ebf04746ed0	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	6H	SN-38	DB02515
LCP001_MCF10A.PIK3CA.HH_24H_M19_topotecan_10uM down	62b60a61-ce66-4032-9747-8649bb9b7157	250	[{'approved': True, 'count': 310}]	d1e4acf7-ccb9-5a7f-a77d-96becee729df	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	24H	topotecan	DB01030
LCP001_MCF10A.WT_6H_M19_topotecan_10uM down	63302d6f-ca55-4afa-8420-03ce927d1c8a	250	[{'approved': True, 'count': 310}]	ac51ba87-e72d-5049-a2e6-dd9c7b1e31cd	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	6H	topotecan	DB01030
AICHI002_K562_24H_G15_vorinostat_0.66uM down	ef6c3e24-1da4-41c9-9f12-5d1110e08c78	250	[{'approved': True, 'count': 6488}]	a4e9e227-b73d-53bf-9c80-5d98a65e7958	1.807509333622095e-12	6.425102113342837e-09	1.8264126506024096	107	24H	vorinostat	DB02546
KTOX002_HPTEC_6H_J01_mitomycin_100uM down	494c11cf-a6e5-4e45-81a8-06ac287ec707	250	[{'approved': True, 'count': 24}]	329663c9-8d9b-5835-a728-cd6a2f303ddd	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	6H	mitomycin	DB00305
AICHI001_HBL1_4H_I01_lenalidomide_10uM down	14c48b32-70e9-44b6-b826-9f84c9f17ee3	250	[{'approved': True, 'count': 666}]	2a1e0cb4-16a1-521f-8a9e-4fc1f47418e6	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	4H	lenalidomide	DB00480
FIBR015_MCLF022CN_6H_C04_SN-38_0.04uM down	9ee53438-3956-4501-af9f-6211774a4ded	250	[{'approved': False, 'count': 518}]	afa9cf86-f649-555e-bbbc-f3c6763f1f8d	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	6H	SN-38	DB02515
ASG003_MCF7_6H_A22_RITA_10uM down	ca68a6ac-9a60-46db-802f-132330d5780e	250	[{'approved': True, 'count': 910}]	84182c8a-ec63-5f66-970e-dcbf2c7c6372	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	6H	RITA	DB04911
REP.B025_MCF10A_24H_D01_isradipine_2.22uM up	e4dcb0a2-919c-47db-a9ee-49c731646cc9	250	[{'approved': True, 'count': 672}]	f7e17c6b-7f6a-5c59-851a-a54bfacefbf1	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	isradipine	DB00270
PBIOA020_HCC515_24H_G16_withaferin-a_10uM down	de32a817-c2a3-4757-9b37-d3ecfcd1b8d1	250	[{'approved': False, 'count': 1816}]	0580ea00-f618-5e05-accf-438ae35985d2	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	withaferin-a	DB14450
AICHI001_SKMEL5_24H_K21_afatinib_0.66uM down	67a71c44-4026-4808-834d-eaebc14be884	250	[{'approved': True, 'count': 2348}]	36d492f9-e04e-561c-906b-de6c5d82e3f3	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	afatinib	DB08916
PBIOA022_HT29_24H_D19_topotecan_10uM down	f03e1b2f-7302-4dca-99bb-cbb297311d26	250	[{'approved': True, 'count': 310}]	9ef3ac73-e8cf-5bc8-8560-53c511d3181e	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	topotecan	DB01030
PBIOA021_PC3_24H_G03_thalidomide_1.11uM up	f3e4505c-9ff0-4cc1-a1eb-d85e8f9be4cf	250	[{'approved': True, 'count': 850}]	4fe1ccad-3dd3-5abb-bb59-20d8ba01298f	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	thalidomide	DB01041
PBIOA019_HA1E_24H_G16_withaferin-a_10uM down	b197d114-e142-413e-914e-01631089b158	250	[{'approved': False, 'count': 1816}]	e8368eae-8950-5e4a-a397-f3d6ecc4ceda	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	withaferin-a	DB14450
REP.A009_THP1_24H_J10_PF-04620110_0.37uM up	a8c1e10a-efd9-4d0a-a83f-bb6983850ad3	250	[{'approved': False, 'count': 336}]	d9cde526-3235-54c4-bb63-3db8578f6c0a	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	PF-04620110	DB14887
FIBR010_MCLF123SZ_6H_I18_PI-103_0.2uM up	e8a39b04-1184-4ca2-a822-b1c8a0014aee	250	[{'approved': False, 'count': 1394}]	23ce532c-102b-5090-9e86-66097e9fbf6e	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	6H	PI-103	DB15016
LJP005_SKBR3_24H_G13_withaferin-a_10uM down	f251d268-89a3-4d35-a16c-4152e4d11ff8	250	[{'approved': False, 'count': 1816}]	aa5adad1-2561-547e-a854-c41eb5ce8cb4	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	withaferin-a	DB14450
RAD001_MCF7_24H_H17_camptothecin_0.37uM down	0143f3ea-eee7-4140-bd12-5e890a42f479	250	[{'approved': False, 'count': 1210}]	d8e6ec13-40d2-5c82-9a89-56fc1bd659f5	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	camptothecin	DB04690
REP.B019_MDAMB231_24H_P15_capsaicin_0.25uM up	f830b8c2-b35e-40ec-9a8f-d5505cc33205	250	[{'approved': True, 'count': 558}]	484777f0-448a-52e1-b366-7a25595e9718	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	capsaicin	DB06774
PBIOA010_XC.R10_24H_P18_ARG-CSC-18_1.11uM up	4356a6be-a95b-46bd-abc7-ae6d1e002d9a	250	[{'approved': False, 'count': 38}]	a9a122ee-67d6-5cc4-88c3-7d3779d350a4	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	ARG-CSC-18	DB01543
REP.B028_MCF10A_24H_O07_netupitant_2.22uM up	4411a099-5b51-4fd5-8e41-6726ad11634d	250	[{'approved': True, 'count': 336}]	c6cc1e8e-7f52-5a7c-b33c-af30a215ce99	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	netupitant	DB09048
REP.A001_A375_24H_M09_topiramate_1.11uM down	7120d604-0767-4611-acc2-beaea671367b	250	[{'approved': True, 'count': 330}]	ce6fcf77-a2c2-5459-9d9d-02776d96d08e	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	topiramate	DB00273
ERG005_VCAP_48H_J12_thioridazine_4uM down	cf242b1d-e347-4ed8-b185-7cf9cd0ae664	250	[{'approved': True, 'count': 1444}]	42d9a18c-88ad-5567-b1b2-e5485abde478	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	48H	thioridazine	DB00679
REP.B005_PC3_24H_C15_irinotecan_0.25uM up	0d259011-a237-4fc4-880c-841b4dcb6613	250	[{'approved': True, 'count': 416}]	75ae0204-63c7-5390-8dc7-f68335512298	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	irinotecan	DB00762
REP.B019_MDAMB231_24H_H20_penciclovir_0.74uM up	a879551d-a04c-4b9b-8be2-fc58a1c26c42	250	[{'approved': True, 'count': 344}]	8db2e90c-6b5e-56b1-8433-5f1392cc2c2a	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	penciclovir	DB00299
MOAR003_PC3_24H_G23_indiplon_3.33uM up	0a51d2a5-9621-45fa-bb0e-c0a2a612653e	250	[{'approved': False, 'count': 322}]	564768cf-bb36-5cdf-91f9-bf5cc3c83684	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	indiplon	DB12590
FIBR042_MCLF0067SZ_6H_K20_amitriptyline_4uM down	a4def93a-24c6-43f2-a0d4-3353322ce35b	250	[{'approved': True, 'count': 424}]	16c87bdd-ab0b-50f3-99da-3ffb8916517b	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	6H	amitriptyline	DB00321
MOAR003_PC3_24H_A24_ketoconazole_1.11uM up	750d83e3-8565-414f-8014-49c87bc21e14	250	[{'approved': True, 'count': 368}]	e7d692d9-e3a6-598d-9ab1-35400498a7e5	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	24H	ketoconazole	DB01026
ERG005_VCAP_6H_K04_alvespimycin_20uM down	834bf4c0-2b06-4346-97c0-9fb2a4abc1dc	250	[{'approved': False, 'count': 406}]	92e01120-c755-5906-88f4-10be30f8421e	4.708638605416718e-12	1.457597305417195e-08	1.8093433734939757	106	6H	alvespimycin	DB12442
FIBR005_MCLF033SZ_6H_I18_PI-103_0.2uM up	14d5e845-4a36-493d-ac23-89a868037acc	250	[{'approved': False, 'count': 1394}]	12ae871c-f646-5b23-be4d-21b777531680	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	6H	PI-103	DB15016
RAD001_MCF7_6H_H14_camptothecin_10uM down	3a473375-05aa-4542-8e5e-5ebd57f16a3c	250	[{'approved': False, 'count': 1210}]	2f2f869b-5c6c-561d-8dd4-28ff768b30ed	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	6H	camptothecin	DB04690
AICHI002_HBL1_24H_A19_TG-101348_10uM up	05397431-ef0d-4a28-85d8-8ff6bdc759a9	250	[{'approved': False, 'count': 1014}]	7186c33f-2423-5ff1-a076-f1649605cb6a	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	TG-101348	DB05899
AICHI001_HBL1_4H_H04_ruxolitinib_0.125uM down	00504234-c392-4f52-b7bc-211d071fc41a	250	[{'approved': False, 'count': 1020}]	f890df0c-926d-54b3-8c65-6464fb385dc4	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	4H	ruxolitinib	DB08877
CPC006_HT29_24H_E13_importazole_60uM down	e4eb12c5-d27c-4822-b816-80386111d2c9	250	[{'approved': False, 'count': 386}]	855a7f77-9a61-5e5c-ba8a-3d7ad0823d19	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	importazole	DB12172
LCP001_MCF10A.WT_6H_I06_camptothecin_1.11uM down	a31aa3e7-73c9-438a-bb9c-046af462d679	250	[{'approved': False, 'count': 1210}]	f08c3234-bc89-5471-b9a3-bfe83aad440c	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	6H	camptothecin	DB04690
ERG005_VCAP_48H_I03_alpha-estradiol_1.11uM up	839059dd-8b92-45d5-b42f-aec3c0009b9c	250	[{'approved': False, 'count': 248}]	ea1dee67-4cbd-5b30-a184-85bad7e4233f	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	48H	alpha-estradiol	DB00783
LRS001_PHH.MGH_24H_M19_SN-38_10uM down	6b0d13c1-74fe-488a-8bbc-d36624e7ab0d	250	[{'approved': False, 'count': 518}]	22296f57-63ad-5d40-8d9f-5d23a488291b	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	SN-38	DB02515
MOAR005_PC3_24H_I14_pomalidomide_3.33uM up	7ae5147d-d7b2-4395-88fe-766c58b3c7cb	250	[{'approved': True, 'count': 324}]	7073c596-de43-59f9-88f0-2e77a24b8ec3	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	pomalidomide	DB08910
REP.B024_PC3_24H_O08_3-deazaadenosine_0.74uM down	9cd0fb11-cedc-4d3f-816f-7aa56fceaa57	250	[{'approved': False, 'count': 324}]	2f797654-0e89-54d2-870e-d1a34219cbc6	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	3-deazaadenosine	DB04546
REP.B013_THP1_24H_M23_acetazolamide_0.03uM up	eead0cfd-2470-47ec-98de-96b4c6f91b0f	250	[{'approved': True, 'count': 344}]	a9644965-a8b7-539a-bfdb-54236bc75e46	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	acetazolamide	DB00819
EMU001_K562_24H_C20_mitoxantrone_2.5uM down	f979c800-06b3-4613-8d04-c689a5df1cdc	250	[{'approved': True, 'count': 3480}]	eb9f861e-c75d-5e2f-a959-bd692fc44a73	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	mitoxantrone	DB01204
RAD001_PC3_6H_H16_camptothecin_1.11uM down	ce39ad0d-6b3b-486a-bf9f-f79b2c3ababb	250	[{'approved': False, 'count': 1210}]	5f6aabbb-feb6-5aa0-8b7b-a79efe9562b1	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	6H	camptothecin	DB04690
PBIOA020_HEPG2_24H_F15_tandutinib_1.11uM up	f1acb6f7-4dfb-41ce-921c-d7f94dd7a1e2	250	[{'approved': False, 'count': 1006}]	10615e58-a4de-5e7f-95fd-718cf26c036c	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	tandutinib	DB05465
REP.A009_MDAMB231_24H_F14_lorglumide_3.33uM up	0b4aab61-fc6c-44b0-882f-de008e90a01d	250	[{'approved': False, 'count': 322}]	e3c04033-6c5d-55f4-bb2a-ea6ad8f91f96	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	lorglumide	DB13431
RAD001_HCC515_6H_H18_camptothecin_0.125uM down	a985252a-4207-41c1-98fa-ec8550eb3912	250	[{'approved': False, 'count': 1210}]	33b3437c-7025-5ac3-a009-a43a063f7bc6	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	6H	camptothecin	DB04690
AICHI002_HBL1_24H_B16_fostamatinib_0.125uM down	b9b0a8bd-eca7-4a1b-bb25-116beffdea7f	250	[{'approved': True, 'count': 1822}]	a1a955ce-a64f-5177-8a08-61a48a5c5f0b	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	fostamatinib	DB12010
REP.A009_MDAMB231_24H_A21_flutamide_1.11uM up	9f02b435-47f7-4435-b99f-afc70f15a910	250	[{'approved': True, 'count': 740}]	8b855679-886f-5da9-ab15-5722bfc8363e	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	flutamide	DB00499
FIBR040_MCLF056CN_6H_I18_PI-103_0.2uM up	aabbe93c-d0aa-4784-a11d-dec973306cb1	250	[{'approved': False, 'count': 1394}]	30adf494-1479-5879-8a64-419de559c3cc	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	6H	PI-103	DB15016
AICHI001_KMS34_24H_A07_GDC-0941_10uM down	960bfc22-ca54-4a6a-ae63-7ae4d47bce2c	250	[{'approved': False, 'count': 2018}]	a8d96dec-7a31-5368-8ef5-044e68264c4e	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	GDC-0941	DB12336
REP.B016_JURKAT_24H_E15_tetrindole_0.25uM up	3f25c1f5-9a8c-4e65-bfe9-5f6af3267c34	250	[{'approved': False, 'count': 468}]	cdd577ae-4b9b-5223-9bf2-39949c8422cf	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	tetrindole	DB04532
RAD001_A549_6H_H14_camptothecin_10uM down	e67c3667-0da0-4c6c-b6b7-3a8e7640946d	250	[{'approved': False, 'count': 1210}]	a1120ec5-966f-56b9-bd87-1efa9cb51cc1	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	6H	camptothecin	DB04690
AICHI001_OCILY19_4H_G02_Mps1-IN-1_2.5uM down	e885e47d-564d-4401-96d1-63e67cb27d39	250	[{'approved': False, 'count': 204}]	f895b6f5-0933-56ab-8706-81700d38f836	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	4H	Mps1-IN-1	DB02880
CEGS002_HIMG002_24H_H24_topotecan_0.74uM down	4a0e98ae-352d-44de-ad0e-fe2425088be5	250	[{'approved': True, 'count': 310}]	09cd69b0-0b2f-5052-aef5-e144a1dfb092	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	topotecan	DB01030
REP.B025_MCF10A_24H_I04_pazopanib_0.08uM up	9106d16d-7a47-46be-85b0-7cb100aab724	250	[{'approved': True, 'count': 1466}]	2683ecd0-08af-578e-baa6-23f1585c2618	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	pazopanib	DB06589
RAD001_MCF7_6H_H17_camptothecin_0.37uM down	60f404b1-3765-4279-a856-f00b8bbf5006	250	[{'approved': False, 'count': 1210}]	178c19df-56a6-571c-9246-d6c8b43331c7	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	6H	camptothecin	DB04690
MOAR010_MDAMB468_24H_J12_cryptotanshinone_1.11uM up	940ebd2c-1c81-4177-8d97-8945fefacb06	250	[{'approved': False, 'count': 142}]	3b8c95e8-fff2-5680-b9ae-5220205da01a	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	cryptotanshinone	DB15579
REP.B019_MCF10A_24H_N15_etofylline-clofibrate_0.25uM up	1c749321-45a7-4fba-bd92-7678e554e74c	250	[{'approved': False, 'count': 432}]	aa8437e2-d969-5c88-947b-426565ab12c3	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	etofylline-clofibrate	DB00636
CVD001_HUH7_6H_G19_ryuvidine_10uM down	3fa64fee-70b0-4ffd-8811-ef3bf0c65143	250	[{'approved': False, 'count': 60}]	1f1a09fb-2d78-5ecd-959c-ec83b4ca95fc	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	6H	ryuvidine	DB15228
FIBR034_MCLF100SZ_6H_P05_TGX-115_4uM up	47ccc982-33b1-40cf-922c-c4958bc016ac	250	[{'approved': False, 'count': 200}]	6c6be3d2-900d-506b-94ec-1a8fbb8cbdc1	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	6H	TGX-115	DB05552
LJP009_HME1_24H_I21_alectinib_1.11uM down	07bb50b0-9e86-4ead-8f42-902b3a176446	250	[{'approved': False, 'count': 1118}]	7b5f3ddd-0846-57d0-878d-9bdb5997e4b9	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	alectinib	DB11363
AICHI001_HBL1_4H_C08_TAK-715_2.5uM down	ce49ebe4-4962-4a05-8082-5d0eb1c4dc5d	250	[{'approved': False, 'count': 1012}]	4324be47-71c9-5b89-86bb-c14fada17b37	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	4H	TAK-715	DB16108
ASG003_XC.P914_24H_H20_camptothecin_1.11uM down	c5843323-1db3-41e8-a76b-cc90a5226dec	250	[{'approved': False, 'count': 1210}]	82260ff7-b72f-50c7-8575-bf8ed9cc7728	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	camptothecin	DB04690
PBIOA017_HA1E_24H_G16_withaferin-a_10uM down	a521dafb-cccf-44eb-9c41-619616c2be71	250	[{'approved': False, 'count': 1816}]	f715b402-dee8-5892-a795-92774efd746c	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	withaferin-a	DB14450
FIBR039_MCLF056CN_6H_K03_riluzole_4uM up	36caba01-a4d5-4599-9385-191889607487	250	[{'approved': True, 'count': 564}]	ce4a5f68-c2f9-5327-be66-c51e8a330a52	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	6H	riluzole	DB00740
PBIOA011_XC.R10_24H_C16_topotecan_10uM down	c8e61520-d4e2-45b0-8112-3dd75daf0b45	250	[{'approved': True, 'count': 310}]	4bd3c2e2-6e5c-5581-aaa4-de3a71dee881	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	topotecan	DB01030
EMU001_BJAB_3H_G19_auranofin_10uM down	b9c41520-20b8-4152-ae5f-5b34e645e9ef	250	[{'approved': True, 'count': 398}]	6e56e17e-84c1-5224-9e2a-da6cb6beb799	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	3H	auranofin	DB00995
CEGS002_HIMG002_24H_H19_topotecan_25uM down	3df244ff-0cb9-4a5c-9155-e2a9fafa9dd7	250	[{'approved': True, 'count': 310}]	580174dc-5c9c-590c-9d3d-e87770f80904	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	topotecan	DB01030
FIBR012_MCLF015CN_6H_F19_sildenafil_4uM down	f6010f38-b518-42d9-b024-679f18868fc8	250	[{'approved': True, 'count': 794}]	507efc2e-fc64-5e82-867f-5a0aab328b99	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	6H	sildenafil	DB00203
PBIOA003_XC.L10_24H_C22_mitoxantrone_10uM down	96bd93b4-47cc-4bd7-a902-7bcc140560bf	250	[{'approved': True, 'count': 3480}]	f30171e8-f8f9-5808-99d0-7333649623af	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	mitoxantrone	DB01204
LKCP002_U2OS_24H_O23_firategrast_1.11uM up	463098a8-d764-4e77-83aa-c0061e952def	250	[{'approved': False, 'count': 334}]	df367414-b458-5876-924c-36b27f2a8425	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	firategrast	DB12732
ERG005_VCAP_6H_K10_geldanamycin_20uM down	fbeed3d6-e47f-45d7-b53b-5936c1322d57	250	[{'approved': False, 'count': 3068}]	6e4a152f-19ff-51f6-8b57-55028e697fe3	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	6H	geldanamycin	DB02424
LUNG001_1HAE_24H_B05_topotecan_10uM down	8ce985f0-93ae-4983-8fb3-c87c762e9691	250	[{'approved': True, 'count': 310}]	588e5ada-271b-5c1c-a28b-2dc328c7f1a1	1.2059844278358965e-11	3.117729896679825e-08	1.7922740963855421	105	24H	topotecan	DB01030
REP.B011_HA1E_24H_D22_LY-2334737_0.08uM up	68032165-79e7-4fdf-8349-541e4a888e48	250	[{'approved': False, 'count': 324}]	e43a781f-5204-5176-9b78-df07a44555b3	3.036739371497579e-11	6.730589829848739e-08	1.7752048192771086	104	24H	LY-2334737	DB12906
CPC007_PC3_6H_N19_JAS07-005_10uM down	33983dce-7f5b-4778-8bb8-714dfecb35f5	250	[{'approved': False, 'count': 30}]	2d2512cd-2172-5963-95e3-ecc62005f95b	3.036739371497579e-11	6.730589829848739e-08	1.7752048192771086	104	6H	JAS07-005	DB05741
PBIOA015_HEPG2_24H_O13_CAY-10594_10uM up	99935577-b721-4f1b-a839-0197bf308703	250	[{'approved': False, 'count': 318}]	5ddcb15e-21ca-58ee-8405-706af60ece0b	3.036739371497579e-11	6.730589829848739e-08	1.7752048192771086	104	24H	CAY-10594	DB15026
